Fri Jul 17 09:20:17 2015
It's time to go fishing with the Dailys!!
Setting up CAN0...
CAN0 init ok!!
K = 	3
I = 	1
D = 	0
BitShift K = 	2
BitShift I = 	9
BitShift D = 	4
#:Mode	Millis	Speed	Lat	Long	Head	Final	Goal	Diff	Sum	Drift	Left	Right
1:Man. 	41698	70	0	0	187	0	193	6	1314	2	176	164
1:Man. 	41900	70	0	0	187	0	193	6	1360	2	176	164
1:Man. 	42100	70	0	0	187	0	193	6	1404	2	176	164
1:Man. 	42301	70	0	0	187	0	193	6	1448	2	176	164
1:Man. 	42503	70	0	0	188	0	193	5	1489	2	175	165
1:Man. 	42703	70	0	0	188	0	193	5	1519	2	175	165
1:Man. 	42904	70	0	0	188	0	193	5	1556	3	176	164
1:Man. 	43105	70	0	0	188	0	193	4	1582	3	176	164
1:Man. 	43305	70	0	0	189	0	193	4	1616	3	176	164
1:Man. 	43507	70	0	0	188	0	193	5	1651	3	176	164
1:Man. 	43710	70	0	0	188	0	193	5	1683	3	176	164
1:Man. 	43910	70	0	0	188	0	193	4	1708	3	176	164
1:Man. 	44110	70	0	0	189	0	193	4	1738	3	176	164
1:Man. 	44311	70	0	0	189	0	193	4	1767	3	176	164
1:Man. 	44512	70	0	0	190	0	193	3	1787	3	175	165
1:Man. 	44713	70	0	0	191	0	193	2	1810	3	174	166
1:Man. 	44914	70	0	0	190	0	193	3	1831	3	175	165
1:Man. 	45114	70	0	0	190	0	193	3	1846	3	175	165
1:Man. 	45315	70	0	0	190	0	193	3	1866	3	175	165
1:Man. 	45518	70	0	0	190	0	193	3	1886	3	175	165
1:Man. 	45719	70	0	0	190	0	193	2	1900	3	174	166
1:Man. 	45920	70	0	0	191	0	193	2	1917	3	174	166
1:Man. 	46125	70	0	0	191	0	193	2	1929	3	174	166
1:Man. 	46325	70	0	0	192	0	193	1	1938	3	173	167
1:Man. 	46526	70	0	0	192	0	193	1	1944	3	173	167
1:Man. 	46727	70	0	0	192	0	193	1	1953	3	173	167
1:Man. 	46927	70	0	0	192	0	193	1	1957	3	173	167
1:Man. 	47129	70	0	0	193	0	193	0	1959	3	173	167
1:Man. 	47330	70	0	0	193	0	193	0	1959	3	173	167
1:Man. 	47531	70	0	0	193	0	193	0	1959	3	173	167
1:Man. 	47731	70	0	0	193	0	193	0	1959	3	173	167
1:Man. 	47932	70	0	0	194	0	193	-1	1954	3	172	168
1:Man. 	48133	70	0	0	194	0	193	-1	1946	3	172	168
1:Man. 	48334	70	0	0	194	0	193	-1	1937	3	172	168
1:Man. 	48534	70	0	0	195	0	193	-2	1926	3	171	169
1:Man. 	48736	70	0	0	195	0	193	-2	1910	3	171	169
1:Man. 	48939	70	0	0	195	0	193	-2	1894	3	171	169
1:Man. 	49140	70	0	0	195	0	193	-2	1878	3	171	169
1:Man. 	49341	70	0	0	196	0	193	-2	1864	3	171	169
1:Man. 	49541	70	0	0	196	0	193	-3	1844	3	170	170
1:Man. 	49742	70	0	0	197	0	193	-3	1828	3	170	170
1:Man. 	49943	70	0	0	197	0	193	-4	1801	3	170	170
1:Man. 	50144	70	0	0	197	0	193	-4	1772	3	170	170
1:Man. 	50344	70	0	0	197	0	193	-4	1741	3	170	170
1:Man. 	50545	70	0	0	198	0	193	-5	1708	3	169	171
1:Man. 	50745	70	0	0	198	0	193	-5	1683	3	169	171
1:Man. 	50945	70	0	0	198	0	193	-5	1647	3	169	171
1:Man. 	51145	70	0	0	198	0	193	-5	1611	3	169	171
1:Man. 	51345	70	0	0	199	0	193	-6	1579	3	168	172
1:Man. 	51546	70	0	0	200	0	193	-7	1533	2	166	174
1:Man. 	51747	70	0	0	200	0	193	-7	1485	2	166	174
1:Man. 	51947	70	0	0	200	0	193	-7	1448	2	166	174
1:Man. 	52148	70	0	0	200	0	193	-7	1397	2	166	174
1:Man. 	52348	70	0	0	201	0	193	-8	1345	2	166	174
1:Man. 	52549	70	0	0	201	0	193	-8	1304	2	166	174
1:Man. 	52750	70	0	0	202	0	193	-8	1248	2	166	174
1:Man. 	52951	70	0	0	202	0	193	-9	1188	2	165	175
1:Man. 	53151	70	0	0	202	0	193	-9	1128	2	165	175
1:Man. 	53351	70	0	0	203	0	193	-10	1065	2	164	176
1:Man. 	53552	70	0	0	203	0	193	-10	1018	1	163	177
1:Man. 	53753	70	0	0	203	0	193	-10	953	1	163	177
1:Man. 	53953	70	0	0	204	0	193	-11	885	1	162	178
1:Man. 	54155	70	0	0	204	0	193	-11	813	1	162	178
1:Man. 	54358	70	0	0	204	0	193	-11	759	1	162	178
1:Man. 	54559	70	0	0	204	0	193	-11	687	1	162	178
1:Man. 	54760	70	0	0	205	0	193	-12	614	1	162	178
1:Man. 	54962	70	0	0	205	0	193	-12	538	1	162	178
1:Man. 	55164	70	0	0	206	0	193	-13	478	0	160	180
1:Man. 	55365	70	0	0	206	0	193	-13	398	0	160	180
1:Man. 	55566	70	0	0	206	0	193	-13	317	0	160	180
1:Man. 	55768	70	0	0	206	0	193	-13	237	0	160	180
1:Man. 	55968	70	0	0	206	0	193	-13	177	0	160	180
1:Man. 	56168	70	0	0	207	0	193	-14	93	0	159	181
1:Man. 	56370	70	0	0	208	0	193	-15	8	0	158	182
1:Man. 	56570	70	0	0	208	0	193	-15	-56	-1	157	183
1:Man. 	56773	70	0	0	208	0	193	-14	-143	-1	158	182
1:Man. 	56975	70	0	0	208	0	193	-15	-232	-1	157	183
1:Man. 	57175	70	0	0	208	0	193	-15	-321	-1	157	183
1:Man. 	57375	70	0	0	208	0	193	-15	-389	-1	157	183
1:Man. 	57576	70	0	0	208	0	193	-15	-478	-1	157	183
1:Man. 	57776	70	0	0	208	0	193	-15	-566	-2	156	184
1:Man. 	57976	70	0	0	208	0	193	-15	-651	-2	156	184
1:Man. 	58177	70	0	0	208	0	193	-15	-715	-2	156	184
1:Man. 	58379	70	0	0	208	0	193	-15	-802	-2	156	184
1:Man. 	58579	70	0	0	208	0	193	-15	-892	-2	156	184
1:Man. 	58779	70	0	0	209	0	193	-15	-960	-2	156	184
1:Man. 	58981	70	0	0	208	0	193	-16	-1050	-3	155	185
1:Man. 	59181	70	0	0	208	0	193	-15	-1114	-3	155	185
1:Man. 	59381	70	0	0	208	0	193	-15	-1200	-3	155	185
1:Man. 	59583	70	0	0	208	0	193	-15	-1286	-3	155	185
1:Man. 	59785	70	0	0	208	0	193	-15	-1372	-3	155	185
1:Man. 	59986	70	0	0	208	0	193	-15	-1456	-3	155	185
1:Man. 	60188	70	0	0	208	0	193	-15	-1520	-3	155	185
1:Man. 	60390	70	0	0	208	0	193	-15	-1606	-4	154	186
1:Man. 	60592	70	0	0	208	0	193	-15	-1692	-4	154	186
1:Man. 	60794	70	0	0	208	0	193	-15	-1778	-4	154	186
1:Man. 	60996	70	0	0	208	0	193	-15	-1842	-4	154	186
1:Man. 	61198	70	0	0	208	0	193	-15	-1923	-4	154	186
1:Man. 	61399	70	0	0	208	0	193	-14	-1984	-4	155	185
1:Man. 	61599	70	0	0	208	0	193	-14	-2066	-5	154	186
1:Man. 	61799	70	0	0	206	0	193	-14	-2148	-5	154	186
