GPS Date,8/4/2016,,,,,,,,,,,,,,,,,,,,,,,
GPS Time,23:27:56,,,,,,,,,,,,,,,,,,,,,,,
speedK,0.1,,,,,,,,,,,,,,,,,,,,,,,
speedI,0.3,,,,,,,,,,,,,,,,,,,,,,,
speedD,0,,,,,,,,,,,,,,,,,,,,,,,
angleK,4,,,,,,,,,,,,,,,,,,,,,,,
angleI,0.3,,,,,,,,,,,,,,,,,,,,,,,
angleD,25,,,,,,,,,,,,,,,,,,,,,,,
mode,2,,,,,,,,,,,,,,,,,,,,,,,
compassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
CANcompassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting
9931624,214.12,212.2,225.04,100.5,211.2,-75.737,-0.008,0.213,-5,2.3,2.36,1.15,2.37,4,50,151,141,44.39627838,-110.5303955,94.64,181.1,2,1832436,0
9931674,214.12,212.2,225.04,100.7,211.17,-75.669,0.064,0.185,-6,2.3,2.36,1.15,2.37,4,50,152,140,44.39627838,-110.5303955,94.64,181.1,2,1832486,0
9931724,214.12,212.2,225.68,100.7,211.14,-75.602,0.011,0.152,-6,2.3,2.36,1.15,2.37,4,50,152,140,44.39627838,-110.5303955,94.64,181.1,2,1832536,0
9931774,214.12,211.3,225.68,100.7,211.11,-75.53,-0.065,0.111,-7,2.3,2.36,1.15,2.37,4,50,153,139,44.39627838,-110.5303955,94.64,181.1,2,1832586,0
9931824,214.12,211.3,225.68,100.7,211.09,-75.455,-0.088,0.073,-8,2.3,2.36,1.15,2.37,4,50,154,138,44.39627838,-110.5303955,94.64,181.1,2,1832636,0
9931874,214.12,211.3,225.65,100.7,211.07,-75.378,-0.039,0.052,-9,2.3,2.36,1.15,2.37,4,50,155,137,44.39627457,-110.5303955,94.64,181.1,2,1832686,0
9931924,214.12,211.3,225.65,100.7,211.05,-75.299,-0.168,0.011,-10,2.3,2.36,1.15,2.37,4,50,156,136,44.39627457,-110.5303955,94.64,181.1,2,1832736,0
9931974,214.12,221.5,225.65,100.5,211.04,-75.22,-0.134,-0.022,-10,2.3,2.36,1.15,2.37,4,50,156,136,44.39627457,-110.5303955,94.64,181.1,2,1832786,0
9932024,214.12,221.5,225.65,100.5,211.03,-75.144,-0.138,-0.048,-11,2.3,2.36,1.15,2.37,4,50,157,135,44.39627457,-110.5303955,94.64,181.1,2,1832836,0
9932074,214.12,221.5,226.03,100.6,211.02,-75.069,-0.275,-0.096,-12,2.3,2.35,1.15,2.36,4,50,158,134,44.39627457,-110.5304031,94.64,181.1,2,1832887,0
9932124,214.12,221.5,226.03,100.6,211.02,-74.997,-0.233,-0.127,-13,2.3,2.35,1.15,2.36,4,50,159,133,44.39627457,-110.5304031,94.64,181.1,2,1832936,0
9932174,214.12,212.5,226.03,100.4,211.01,-74.928,-0.26,-0.152,-13,2.3,2.35,1.15,2.36,4,50,159,133,44.39627457,-110.5304031,94.64,181.1,2,1832986,0
9932224,214.12,212.5,226.03,100.4,211.01,-74.863,-0.248,-0.171,-14,2.3,2.35,1.15,2.36,4,50,160,132,44.39627457,-110.5304031,94.64,181.1,2,1833036,0
9932274,214.12,212.5,223.68,100.4,211.01,-74.802,-0.199,-0.177,-14,2.3,2.34,1.15,2.36,4,50,160,132,44.39627075,-110.5304031,94.64,181.1,2,1833087,0
9932324,214.12,212.5,223.68,100.4,211.03,-74.746,-0.13,-0.169,-14,2.3,2.34,1.15,2.36,4,50,160,132,44.39627075,-110.5304031,94.64,181.1,2,1833136,0
9932374,214.12,212.9,223.68,100.4,211.05,-74.694,-0.031,-0.144,-13,2.3,2.34,1.15,2.36,4,50,159,133,44.39627075,-110.5304031,94.64,181.1,2,1833186,0
9932424,214.12,212.9,223.68,100.4,211.08,-74.645,0.042,-0.11,-12,2.3,2.34,1.15,2.36,4,50,158,134,44.39627075,-110.5304031,94.64,181.1,2,1833236,0
9932474,214.12,212.9,228.08,100.4,211.11,-74.6,0.133,-0.065,-11,2.3,2.35,1.15,2.36,4,50,157,135,44.39627075,-110.5304031,94.64,181.1,2,1833287,0
9932524,214.12,212.9,228.08,100.4,211.14,-74.557,0.202,-0.016,-10,2.3,2.35,1.15,2.36,4,50,156,136,44.39627075,-110.5304031,94.64,181.1,2,1833336,0
9932574,214.12,212.4,228.08,100.4,211.17,-74.515,0.232,0.03,-9,2.3,2.35,1.15,2.36,4,50,155,137,44.39627075,-110.5304031,94.64,181.1,2,1833386,0
9932624,214.12,212.4,228.08,100.4,211.19,-74.473,0.232,0.068,-8,2.3,2.35,1.15,2.36,4,50,154,138,44.39627075,-110.5304031,94.64,181.1,2,1833436,0
9932674,214.12,212.4,228.08,100.5,211.2,-74.43,0.209,0.094,-8,2.3,2.35,1.15,2.36,4,50,154,138,44.39627075,-110.5304031,94.64,181.1,2,1833486,0
9932724,214.12,212.4,221.62,100.5,211.22,-74.386,0.255,0.123,-7,2.3,2.32,1.15,2.35,4,50,153,139,44.39627075,-110.5304031,94.64,181.1,2,1833536,0
9932774,214.12,210.6,221.62,100.3,211.22,-74.339,0.179,0.134,-7,2.3,2.32,1.15,2.35,4,50,153,139,44.39627075,-110.5304031,94.64,181.1,2,1833586,0
9932824,214.12,210.6,221.62,100.3,211.21,-74.29,0.141,0.136,-7,2.3,2.32,1.15,2.35,4,50,153,139,44.39627075,-110.5304031,94.64,181.1,2,1833636,0
9932874,214.12,210.6,221.62,100.3,211.19,-74.238,0.042,0.118,-7,2.3,2.32,1.15,2.35,4,50,153,139,44.39626694,-110.5304108,94.64,181.1,2,1833686,0
9932924,214.12,210.6,221.62,100.3,211.18,-74.183,0.026,0.101,-7,2.3,2.32,1.15,2.35,4,50,153,139,44.39626694,-110.5304108,94.64,181.1,2,1833736,0
9932974,214.12,212.5,221.62,100.7,211.16,-74.126,0,0.081,-8,2.3,2.32,1.15,2.35,4,50,154,138,44.39626694,-110.5304108,94.64,181.1,2,1833786,0
9933024,214.12,212.5,221.62,100.7,211.15,-74.066,0.003,0.066,-8,2.3,2.32,1.15,2.35,4,50,154,138,44.39626694,-110.5304108,94.64,181.1,2,1833836,0
9933074,214.12,212.5,221.62,100.7,211.15,-74.005,0.076,0.067,-8,2.3,2.32,1.15,2.35,4,50,154,138,44.39626694,-110.5304108,94.64,181.1,2,1833886,0
9933124,214.12,212.5,221.62,100.7,211.15,-73.945,0.106,0.074,-8,2.3,2.32,1.15,2.35,4,50,154,138,44.39626694,-110.5304108,94.64,181.1,2,1833936,0
9933174,214.12,211.8,221.62,100.3,211.17,-73.885,0.297,0.116,-7,2.3,2.32,1.15,2.34,4,50,153,139,44.39626694,-110.5304108,94.64,181.1,2,1833986,0
9933224,214.12,211.8,221.62,100.3,211.18,-73.826,0.289,0.148,-6,2.3,2.32,1.15,2.34,4,50,152,140,44.39626694,-110.5304108,94.64,181.1,2,1834036,0
9933274,214.12,211.8,225.73,100.6,211.18,-73.767,0.221,0.161,-6,2.3,2.36,1.15,2.34,4,50,152,140,44.39626312,-110.5304108,94.64,181.1,2,1834087,0
9933324,214.12,211.8,225.73,100.6,211.18,-73.707,0.209,0.17,-6,2.3,2.36,1.15,2.34,4,50,152,140,44.39626312,-110.5304108,94.64,181.1,2,1834136,0
9933374,214.12,210.8,225.73,100.3,211.18,-73.647,0.228,0.181,-5,2.3,2.36,1.15,2.34,4,50,151,141,44.39626312,-110.5304108,94.64,181.1,2,1834186,0
9933424,214.12,210.8,225.73,100.3,211.16,-73.585,0.137,0.173,-5,2.3,2.36,1.15,2.35,4,50,151,141,44.39626312,-110.5304108,94.64,181.1,2,1834236,0
9933474,214.12,210.8,225.73,100.6,211.15,-73.523,0.122,0.164,-6,2.3,2.36,1.15,2.35,4,50,152,140,44.39626312,-110.5304108,94.64,181.1,2,1834286,0
9933524,214.12,210.8,225.73,100.6,211.12,-73.458,-0.027,0.128,-6,2.3,2.36,1.15,2.35,4,50,152,140,44.39626312,-110.5304108,94.64,181.1,2,1834336,0
9933574,214.12,209.4,225.73,100.3,211.11,-73.393,0.103,0.124,-6,2.3,2.36,1.15,2.35,4,50,152,140,44.39626312,-110.5304108,94.64,181.1,2,1834386,0
9933624,214.12,209.4,225.73,100.3,211.1,-73.327,0.061,0.113,-7,2.3,2.36,1.15,2.35,4,50,153,139,44.39626312,-110.5304108,94.64,181.1,2,1834436,0
9933674,214.12,209.4,225.73,100.1,211.08,-73.261,-0.046,0.084,-7,2.3,2.36,1.15,2.35,4,50,153,139,44.39626312,-110.5304184,94.64,181.1,2,1834486,0
9933724,214.12,209.4,226.6,100.1,211.06,-73.196,0.003,0.069,-7,2.3,2.35,1.15,2.35,4,50,153,139,44.39626312,-110.5304184,94.64,181.1,2,1834536,0
9933774,214.12,211.4,226.6,100.1,211.06,-73.131,0.087,0.073,-7,2.3,2.35,1.15,2.35,4,50,153,139,44.39626312,-110.5304184,94.64,181.1,2,1834586,0
9933824,214.12,211.4,226.6,100.1,211.07,-73.069,0.164,0.09,-7,2.3,2.35,1.15,2.35,4,50,153,139,44.39626312,-110.5304184,94.64,181.1,2,1834636,0
9933874,214.12,211.4,225,100.1,211.08,-73.01,0.248,0.119,-6,2.3,2.36,1.15,2.35,4,50,152,140,44.39626312,-110.5304184,94.64,181.1,2,1834687,0
9933924,214.12,211.4,225,100.8,211.09,-72.954,0.32,0.157,-5,2.3,2.36,1.15,2.35,4,50,151,141,44.39626312,-110.5304184,94.64,181.1,2,1834736,0
9933974,214.12,211.9,225,100.8,211.1,-72.901,0.267,0.177,-5,2.3,2.36,1.15,2.35,4,50,151,141,44.39626312,-110.5304184,94.64,181.1,2,1834786,0
9934024,214.12,211.9,225,100.8,211.11,-72.851,0.358,0.211,-4,2.3,2.36,1.15,2.35,4,50,150,142,44.39626312,-110.5304184,94.64,181.1,2,1834836,0
9934074,214.12,211.9,225.61,100.6,211.12,-72.803,0.465,0.258,-3,2.3,2.34,1.15,2.35,4,50,149,143,44.39625931,-110.5304184,94.64,181.1,2,1834886,0
9934124,214.12,211.9,225.61,100.6,211.13,-72.758,0.461,0.296,-2,2.3,2.34,1.15,2.35,4,50,148,144,44.39625931,-110.5304184,94.64,181.1,2,1834936,0
9934174,214.12,211,225.61,100.7,211.14,-72.714,0.488,0.332,-1,2.3,2.34,1.15,2.35,4,50,147,145,44.39625931,-110.5304184,94.64,181.1,2,1834986,0
9934224,214.12,211,225.61,100.7,211.12,-72.671,0.335,0.333,-1,2.3,2.34,1.15,2.35,4,50,147,145,44.39625931,-110.5304184,94.64,181.1,2,1835036,0
9934274,214.12,211,224.08,100.5,211.11,-72.627,0.347,0.335,-1,2.3,2.35,1.15,2.35,4,50,147,145,44.39625931,-110.5304184,94.64,181.1,2,1835086,0
9934324,214.12,211,224.08,100.5,211.07,-72.58,0.141,0.299,-2,2.3,2.35,1.15,2.35,4,50,148,144,44.39625931,-110.5304184,94.64,181.1,2,1835136,0
9934374,214.12,209.9,224.08,100.7,211.03,-72.532,0.118,0.265,-2,2.3,2.35,1.15,2.35,4,50,148,144,44.39625931,-110.5304184,94.64,181.1,2,1835186,0
9934424,214.12,209.9,224.08,100.7,211,-72.485,0.026,0.221,-3,2.3,2.35,1.15,2.35,4,50,149,143,44.39625931,-110.5304184,94.64,181.1,2,1835236,0
9934474,214.12,209.9,225.9,100.3,210.96,-72.431,-0.023,0.176,-4,2.3,2.35,1.15,2.35,4,50,150,142,44.39625931,-110.5304184,94.64,181.1,2,1835287,0
9934524,214.12,209.9,225.9,100.3,210.92,-72.373,-0.081,0.128,-5,2.3,2.35,1.15,2.35,4,50,151,141,44.39625931,-110.5304184,94.64,181.1,2,1835336,0
9934574,214.12,209.3,225.9,99.6,210.89,-72.308,-0.1,0.086,-6,2.3,2.35,1.15,2.35,4,50,152,140,44.39625931,-110.5304184,94.64,181.1,2,1835386,0
9934624,214.12,209.3,225.9,99.6,210.86,-72.239,-0.168,0.039,-7,2.3,2.35,1.15,2.35,4,50,153,139,44.39625931,-110.5304184,94.64,181.1,2,1835436,0
9934674,214.12,209.3,225.9,99.9,210.85,-72.165,-0.081,0.017,-8,2.3,2.35,1.15,2.35,4,50,154,138,44.39625931,-110.5304184,94.64,181.1,2,1835486,0
9934724,214.12,209.3,223.7,99.9,210.85,-72.089,0.061,0.026,-7,2.3,2.35,1.15,2.35,4,50,153,139,44.39625931,-110.5304184,94.64,181.1,2,1835536,0
9934774,214.12,210.5,223.7,99.9,210.85,-72.01,0.038,0.028,-7,2.3,2.35,1.15,2.35,4,50,153,139,44.39625931,-110.5304184,94.64,181.1,2,1835586,0
9934824,214.12,210.5,223.7,99.9,210.84,-71.929,0.003,0.024,-7,2.3,2.35,1.15,2.35,4,50,153,139,44.39625931,-110.5304184,94.64,181.1,2,1835636,0
9934874,214.12,210.5,227.85,100.3,210.84,-71.848,0.015,0.022,-7,2.3,2.36,1.15,2.35,4,50,153,139,44.39625549,-110.5304184,94.64,181.1,2,1835686,0
9934924,214.12,210.5,227.85,100.3,210.83,-71.767,-0.023,0.014,-8,2.3,2.36,1.15,2.35,4,50,154,138,44.39625549,-110.5304184,94.64,181.1,2,1835736,0
9934974,214.12,211.5,227.85,100.3,210.83,-71.688,-0.02,0.007,-8,2.3,2.36,1.15,2.35,4,50,154,138,44.39625549,-110.5304184,94.64,181.1,2,1835786,0
9935024,214.12,211.5,227.85,100.3,210.82,-71.611,-0.096,-0.012,-8,2.3,2.36,1.15,2.35,4,50,154,138,44.39625549,-110.5304184,94.64,181.1,2,1835836,0
9935074,214.12,211.5,226.86,100.3,210.81,-71.536,-0.092,-0.028,-8,2.3,2.35,1.15,2.35,4,50,154,138,44.39625549,-110.530426,94.64,181.1,2,1835887,0
9935124,214.12,211.5,226.86,100.5,210.81,-71.465,-0.1,-0.042,-9,2.3,2.35,1.15,2.35,4,50,155,137,44.39625549,-110.530426,94.64,181.1,2,1835936,0
9935174,214.12,218.2,226.86,100.5,210.81,-71.397,-0.123,-0.06,-9,2.3,2.35,1.15,2.35,4,50,155,137,44.39625549,-110.530426,94.64,181.1,2,1835986,0
9935224,214.12,218.2,226.86,100.5,210.8,-71.333,-0.161,-0.083,-10,2.3,2.35,1.15,2.35,4,50,156,136,44.39625549,-110.530426,94.64,181.1,2,1836036,0
9935274,214.12,218.2,227.53,100.5,210.79,-71.272,-0.26,-0.119,-11,2.3,2.35,2.3,2.35,4,50,157,135,44.39625168,-110.530426,94.64,181.1,2,1836087,0
9935324,214.12,218.2,227.53,100.7,210.79,-71.213,-0.279,-0.153,-11,2.3,2.35,2.3,2.35,4,50,157,135,44.39625168,-110.530426,94.64,181.1,2,1836136,0
9935374,214.12,213.2,227.53,100.7,210.79,-71.156,-0.214,-0.166,-12,2.3,2.35,2.3,2.35,4,50,158,134,44.39625168,-110.530426,94.64,181.1,2,1836186,0
9935424,214.12,213.2,227.53,101.3,210.79,-71.101,-0.271,-0.187,-12,2.3,2.35,2.3,2.35,4,50,158,134,44.39625168,-110.530426,94.64,181.1,2,1836236,0
9935474,214.12,213.2,225.28,101.3,210.8,-71.046,-0.199,-0.19,-12,2.3,2.34,2.3,2.35,4,50,158,134,44.39625168,-110.530426,94.64,181.1,2,1836287,0
9935524,214.12,213.2,225.28,100.5,210.8,-70.996,-0.252,-0.203,-13,2.3,2.34,2.3,2.35,4,50,159,133,44.39625168,-110.530426,94.64,181.1,2,1836336,0
9935574,214.12,212,225.28,100.5,210.81,-70.943,-0.199,-0.203,-13,2.3,2.34,2.3,2.35,4,50,159,133,44.39625168,-110.530426,94.64,181.1,2,1836386,0
9935624,214.12,212,225.28,100.3,210.82,-70.887,-0.245,-0.211,-13,2.3,2.34,2.3,2.35,4,50,159,133,44.39625168,-110.530426,94.64,181.1,2,1836436,0
9935674,214.12,212,225.28,100.3,210.83,-70.827,-0.199,-0.209,-13,2.3,2.34,2.3,2.35,4,50,159,133,44.39625168,-110.530426,94.64,181.1,2,1836486,0
9935724,214.12,212,224.08,100.3,210.86,-70.765,-0.035,-0.177,-12,2.3,2.34,2.3,2.35,4,50,158,134,44.39625168,-110.530426,94.64,181.1,2,1836536,0
9935774,214.12,211.9,224.08,100.3,210.9,-70.702,0.11,-0.124,-11,2.3,2.34,2.3,2.35,4,50,157,135,44.39625168,-110.530426,94.64,181.1,2,1836586,0
9935824,214.12,211.9,224.08,100.3,210.94,-70.638,0.217,-0.06,-9,2.3,2.34,2.3,2.35,4,50,155,137,44.39625168,-110.530426,94.64,181.1,2,1836636,0
9935874,214.12,211.9,223.68,100.3,210.98,-70.574,0.274,0.002,-8,2.3,2.35,2.3,2.35,4,50,154,138,44.39625168,-110.5304337,94.64,181.1,2,1836687,0
9935924,214.12,211.9,223.68,100.1,211.01,-70.51,0.293,0.057,-7,2.3,2.35,2.3,2.35,4,50,153,139,44.39625168,-110.5304337,94.64,181.1,2,1836736,0
9935974,214.12,211.1,223.68,100.1,211.03,-70.447,0.236,0.09,-6,2.3,2.35,2.3,2.35,4,50,152,140,44.39625168,-110.5304337,94.64,181.1,2,1836786,0
9936024,214.12,211.1,223.68,100.3,211.05,-70.386,0.347,0.138,-5,2.3,2.35,2.3,2.35,4,50,151,141,44.39625168,-110.5304337,94.64,181.1,2,1836836,0
9936074,214.12,211.1,226.67,100.3,211.06,-70.327,0.274,0.164,-4,2.3,2.36,2.3,2.35,4,50,150,142,44.39624786,-110.5304337,94.64,181.1,2,1836887,0
9936124,214.12,211.1,226.67,99.9,211.06,-70.271,0.297,0.189,-4,2.3,2.36,2.3,2.35,4,50,150,142,44.39624786,-110.5304337,94.64,181.1,2,1836936,0
9936174,214.12,210.7,226.67,99.9,211.06,-70.218,0.289,0.208,-3,2.3,2.36,2.3,2.35,4,50,149,143,44.39624786,-110.5304337,94.64,181.1,2,1836986,0
9936224,214.12,210.7,226.67,100.3,211.07,-70.168,0.37,0.239,-2,2.3,2.36,2.3,2.35,4,50,148,144,44.39624786,-110.5304337,94.64,181.1,2,1837036,0
9936274,214.12,210.7,226.21,100.3,211.08,-70.122,0.431,0.275,-1,2.3,2.32,2.3,2.35,4,50,147,145,44.39624786,-110.5304337,94.64,181.1,2,1837087,0
9936324,214.12,210.7,226.21,100.3,211.08,-70.077,0.381,0.295,-1,2.3,2.32,2.3,2.35,4,50,147,145,44.39624786,-110.5304337,94.64,181.1,2,1837136,0
9936374,214.12,209.2,226.21,100.3,211.07,-70.033,0.358,0.308,-1,2.3,2.32,2.3,2.35,4,50,147,145,44.39624786,-110.5304337,94.64,181.1,2,1837186,0
9936424,214.12,209.2,226.21,100.5,211.07,-69.992,0.484,0.342,0,2.3,2.32,2.3,2.34,4,50,146,146,44.39624786,-110.5304337,94.64,181.1,2,1837236,0
9936474,214.12,209.2,226.49,100.5,211.06,-69.95,0.469,0.366,0,2.3,2.37,2.3,2.34,4,50,146,146,44.39624405,-110.5304413,94.64,181.1,2,1837287,0
9936524,214.12,209.2,226.49,100.5,211.06,-69.909,0.488,0.39,1,2.3,2.37,2.3,2.35,4,50,145,147,44.39624405,-110.5304413,94.64,181.1,2,1837336,0
9936574,214.12,209.9,226.49,100.5,211.04,-69.866,0.423,0.397,1,2.3,2.37,2.3,2.35,4,50,145,147,44.39624405,-110.5304413,94.64,181.1,2,1837386,0
9936624,214.12,209.9,226.49,101.2,211.01,-69.822,0.335,0.386,1,2.3,2.37,2.3,2.35,4,50,145,147,44.39624405,-110.5304413,94.64,181.1,2,1837436,0
9936674,214.12,209.9,226.49,101.2,210.98,-69.776,0.244,0.36,0,2.3,2.37,2.3,2.35,4,50,146,146,44.39624405,-110.5304413,94.64,181.1,2,1837486,0
9936724,214.12,209.9,223.84,101,210.93,-69.729,0.049,0.302,0,2.3,2.37,2.3,2.35,4,50,146,146,44.39624405,-110.5304413,94.64,181.1,2,1837536,0
9936774,214.12,210.2,223.84,101,210.87,-69.678,-0.1,0.227,-2,2.3,2.37,2.3,2.35,4,50,148,144,44.39624405,-110.5304413,94.64,181.1,2,1837586,0
9936824,214.12,210.2,223.84,100.7,210.81,-69.625,-0.203,0.146,-3,2.3,2.37,2.3,2.35,4,50,149,143,44.39624405,-110.5304413,94.64,181.1,2,1837636,0
9936874,214.12,210.2,226.19,100.7,210.76,-69.568,-0.325,0.058,-5,2.3,2.36,2.3,2.35,4,50,151,141,44.39624405,-110.5304413,94.64,181.1,2,1837687,0
9936924,214.12,210.2,226.19,100.7,210.71,-69.51,-0.34,-0.016,-7,2.3,2.36,2.3,2.35,4,50,153,139,44.39624405,-110.5304413,94.64,181.1,2,1837736,0
9936974,214.12,209.8,226.19,100.7,210.68,-69.449,-0.367,-0.082,-9,2.3,2.36,2.3,2.35,4,50,155,137,44.39624405,-110.5304413,94.64,181.1,2,1837786,0
9937024,214.12,209.8,226.19,100.5,210.66,-69.389,-0.306,-0.123,-10,2.3,2.36,2.3,2.35,4,50,156,136,44.39624405,-110.5304413,94.64,181.1,2,1837836,0
9937074,214.12,209.8,225.42,100.5,210.66,-69.33,-0.145,-0.127,-10,2.3,2.36,2.3,2.35,4,50,156,136,44.39624023,-110.5304413,94.64,181.1,2,1837886,0
9937124,214.12,209.8,225.42,100.1,210.68,-69.272,-0.008,-0.104,-9,2.3,2.36,2.3,2.35,4,50,155,137,44.39624023,-110.5304413,94.64,181.1,2,1837936,0
9937174,214.12,210.9,225.42,100.1,210.71,-69.218,0.106,-0.065,-8,2.3,2.36,2.3,2.35,4,50,154,138,44.39624023,-110.5304413,94.64,181.1,2,1837986,0
9937224,214.12,210.9,225.42,100.6,210.74,-69.166,0.263,-0.003,-7,2.3,2.36,2.3,2.35,4,50,153,139,44.39624023,-110.5304413,94.64,181.1,2,1838036,0
9937274,214.12,210.9,224.42,100.6,210.78,-69.112,0.4,0.072,-5,2.3,2.36,2.3,2.35,4,50,151,141,44.39624023,-110.5304489,94.64,181.1,2,1838087,0
9937324,214.12,210.9,224.42,100.4,210.82,-69.063,0.488,0.15,-3,2.3,2.36,2.3,2.35,4,50,149,143,44.39624023,-110.5304489,94.64,181.1,2,1838136,0
9937374,214.12,205,224.42,100.4,210.85,-69.017,0.534,0.225,-1,2.3,2.36,2.3,2.35,4,50,147,145,44.39624023,-110.5304489,94.64,181.1,2,1838186,0
9937424,214.12,205,224.42,100.1,210.87,-68.973,0.495,0.279,0,2.3,2.36,2.3,2.35,4,50,146,146,44.39624023,-110.5304489,94.64,181.1,2,1838236,0
9937474,214.12,205,227.52,100.1,210.87,-68.931,0.476,0.319,0,2.3,2.36,2.3,2.35,4,50,146,146,44.39624023,-110.5304489,94.64,181.1,2,1838286,0
9937524,214.12,205,227.52,100.3,210.85,-68.89,0.297,0.317,0,2.3,2.36,2.3,2.36,4,50,146,146,44.39624023,-110.5304489,94.64,181.1,2,1838336,0
9937574,214.12,209.6,227.52,100.3,210.82,-68.847,0.198,0.296,0,2.3,2.36,2.3,2.36,4,50,146,146,44.39624023,-110.5304489,94.64,181.1,2,1838386,0
9937624,214.12,209.6,227.52,100.3,210.78,-68.803,0.034,0.247,-1,2.3,2.36,2.3,2.36,4,50,147,145,44.39624023,-110.5304489,94.64,181.1,2,1838436,0
9937674,214.12,209.6,227.52,100.3,210.71,-68.754,-0.245,0.155,-3,2.3,2.36,2.3,2.36,4,50,149,143,44.39623642,-110.5304489,94.64,181.1,2,1838486,0
9937724,214.12,209.6,222.86,100.3,210.64,-68.702,-0.473,0.038,-5,2.3,2.35,2.3,2.36,4,50,151,141,44.39623642,-110.5304489,94.64,181.1,2,1838536,0
9937774,214.12,211,222.86,100.3,210.57,-68.645,-0.565,-0.076,-8,2.3,2.35,2.3,2.35,4,50,154,138,44.39623642,-110.5304489,94.64,181.1,2,1838586,0
9937824,214.12,211,222.86,100.3,210.53,-68.585,-0.546,-0.164,-10,2.3,2.35,2.3,2.35,4,50,156,136,44.39623642,-110.5304489,94.64,181.1,2,1838636,0
9937874,214.12,211,226.34,100.3,210.48,-68.521,-0.676,-0.261,-12,2.3,2.36,2.3,2.35,4,50,158,134,44.39623642,-110.5304489,94.64,181.1,2,1838687,0
9937924,214.12,211,226.34,100.3,210.46,-68.453,-0.607,-0.326,-14,2.3,2.36,2.3,2.35,4,50,160,132,44.39623642,-110.5304489,94.64,181.1,2,1838736,0
9937974,214.12,211.6,226.34,100.3,210.46,-68.382,-0.531,-0.365,-14,2.3,2.36,2.3,2.35,4,50,160,132,44.39623642,-110.5304489,94.64,181.1,2,1838786,0
9938024,214.12,211.6,226.34,100.3,210.48,-68.311,-0.359,-0.364,-15,2.3,2.36,2.3,2.35,4,50,161,131,44.39623642,-110.5304489,94.64,181.1,2,1838836,0
9938074,214.12,211.6,228.11,100.1,210.52,-68.241,-0.142,-0.323,-14,2.3,2.35,2.3,2.36,4,50,160,132,44.39623642,-110.5304565,94.64,181.1,2,1838887,0
9938124,214.12,211.6,228.11,100.1,210.57,-68.172,0.007,-0.262,-12,2.3,2.35,2.3,2.35,4,50,158,134,44.39623642,-110.5304565,94.64,181.1,2,1838936,0
9938174,214.12,211,228.11,99.7,210.63,-68.105,0.167,-0.181,-10,2.3,2.35,2.3,2.35,4,50,156,136,44.39623642,-110.5304565,94.64,181.1,2,1838986,0
9938224,214.12,211,228.11,99.7,210.68,-68.042,0.259,-0.099,-9,2.3,2.35,2.3,2.35,4,50,155,137,44.39623642,-110.5304565,94.64,181.1,2,1839036,0
9938274,214.12,211,224.27,99.9,210.75,-67.983,0.469,0.008,-6,2.3,2.35,2.3,2.35,4,50,152,140,44.3962326,-110.5304565,94.64,181.1,2,1839087,0
9938324,214.12,211,224.27,99.9,210.8,-67.927,0.484,0.097,-4,2.3,2.35,2.3,2.35,4,50,150,142,44.3962326,-110.5304565,94.64,181.1,2,1839136,0
9938374,214.12,211.9,224.27,100.3,210.84,-67.875,0.515,0.175,-2,2.3,2.35,2.3,2.35,4,50,148,144,44.3962326,-110.5304565,94.64,181.1,2,1839186,0
9938424,214.12,211.9,224.27,100.3,210.86,-67.828,0.515,0.238,-1,2.3,2.35,2.3,2.35,4,50,147,145,44.3962326,-110.5304565,94.64,181.1,2,1839236,0
9938474,214.12,211.9,224.86,100.5,210.88,-67.783,0.488,0.285,0,2.3,2.35,2.3,2.35,4,50,146,146,44.3962326,-110.5304565,94.64,181.1,2,1839287,0
9938524,214.12,211.9,224.86,100.5,210.87,-67.742,0.381,0.302,0,2.3,2.35,2.3,2.35,4,50,146,146,44.3962326,-110.5304565,94.64,181.1,2,1839336,0
9938574,214.12,211.2,224.86,100.2,210.86,-67.702,0.305,0.303,0,2.3,2.35,2.3,2.35,4,50,146,146,44.3962326,-110.5304565,94.64,181.1,2,1839386,0
9938624,214.12,211.2,224.86,100.2,210.83,-67.662,0.145,0.273,0,2.3,2.35,2.3,2.35,4,50,146,146,44.3962326,-110.5304565,94.64,181.1,2,1839436,0
9938674,214.12,211.2,224.86,100.7,210.79,-67.622,0.087,0.238,-1,2.3,2.35,2.3,2.35,4,50,147,145,44.3962326,-110.5304565,94.64,181.1,2,1839486,0
9938724,214.12,211.2,225.23,100.7,210.77,-67.582,0.125,0.216,-1,2.3,2.34,2.3,2.35,4,50,147,145,44.3962326,-110.5304565,94.64,181.1,2,1839536,0
9938774,214.12,209.6,225.23,100.3,210.74,-67.54,0.049,0.186,-2,2.3,2.34,2.3,2.35,4,50,148,144,44.3962326,-110.5304565,94.64,181.1,2,1839586,0
