Fri Jul 17 08:41:17 2015
It's time to go fishing with the Dailys!!
Setting up CAN0...
CAN0 init ok!!
K = 	4
I = 	9
D = 	23
BitShift K = 	2
BitShift I = 	7
BitShift D = 	4
#:Mode	Millis	Speed	Lat	Long	Head	Final	Goal	Diff	Sum	Drift	Left	Right
1:Man. 	47886	0	0	0	271	0	304	33	424	3	147	53
1:Man. 	48087	0	0	0	271	0	304	33	580	4	158	42
1:Man. 	48287	0	0	0	271	0	304	33	697	5	171	29
1:Man. 	48488	0	0	0	267	0	304	33	853	6	181	19
1:Man. 	48690	0	0	0	267	0	304	37	1025	8	198	2
1:Man. 	48892	0	0	0	267	0	304	37	1068	8	200	0
1:Man. 	49094	0	0	0	267	0	304	37	1068	8	200	0
1:Man. 	49297	0	0	0	267	0	304	37	1068	8	200	0
1:Man. 	49497	0	0	0	263	0	304	41	1068	8	200	0
1:Man. 	49699	0	0	0	263	0	304	41	1068	8	200	0
1:Man. 	49901	0	0	0	263	0	304	41	1068	8	200	0
1:Man. 	50104	0	0	0	263	0	304	41	1068	8	200	0
1:Man. 	50306	0	0	0	263	0	304	41	1068	8	200	0
1:Man. 	50508	0	0	0	261	0	304	43	1068	8	200	0
1:Man. 	50708	0	0	0	261	0	304	43	1068	8	200	0
1:Man. 	50910	0	0	0	261	0	304	43	1068	8	200	0
1:Man. 	51120	0	0	0	261	0	304	43	1068	8	200	0
1:Man. 	51321	0	0	0	261	0	304	43	1068	8	200	0
1:Man. 	51521	0	0	0	262	0	304	42	1068	8	200	0
1:Man. 	51724	0	0	0	262	0	304	42	1068	8	200	0
1:Man. 	51926	0	0	0	262	0	304	42	1068	8	200	0
1:Man. 	52128	0	0	0	262	0	304	42	1068	8	200	0
1:Man. 	52330	0	0	0	262	0	304	42	1068	8	200	0
1:Man. 	52530	0	0	0	265	0	304	39	1068	8	200	0
1:Man. 	52732	0	0	0	265	0	304	39	1068	8	200	0
1:Man. 	52934	0	0	0	265	0	304	39	1068	8	200	0
1:Man. 	53134	0	0	0	265	0	304	39	1068	8	200	0
1:Man. 	53336	0	0	0	265	0	304	39	1068	8	200	0
1:Man. 	53539	0	0	0	268	0	304	36	1068	8	200	0
1:Man. 	53741	0	0	0	268	0	304	36	1068	8	200	0
1:Man. 	53943	0	0	0	268	0	304	36	1068	8	200	0
1:Man. 	54146	0	0	0	268	0	304	36	1068	8	200	0
1:Man. 	54348	0	0	0	268	0	304	36	1068	8	200	0
1:Man. 	54552	0	0	0	271	0	304	33	1068	8	200	0
1:Man. 	54753	0	0	0	271	0	304	33	1068	8	200	0
1:Man. 	54956	0	0	0	271	0	304	33	1068	8	200	0
