Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting
7598531,314.6,297,325.22,172.2,300.98,-147.244,-0.714,-0.644,-5,2.4,2.07,1.15,2.11,1,52,150,140,44.39812469,-110.5297852,116.64,314.59,5,9,0
7598581,314.6,294.5,325.22,172,301,-146.674,-0.683,-0.648,-5,2.4,2.07,1.15,2.1,1,52,150,140,44.39812469,-110.5297852,116.64,314.59,5,59,0
7598631,314.5,294.5,325.22,172,301.03,-146.107,-0.607,-0.638,-5,2.4,2.07,1.15,2.1,1,52,150,140,44.39812469,-110.5297852,116.64,314.59,5,8,0
7598681,314.5,294.5,325.22,172,301.09,-145.531,-0.374,-0.585,-4,2.4,2.07,1.15,2.1,1,52,149,141,44.39812469,-110.5297852,116.64,314.59,5,59,0
7598731,314.6,294.5,325.22,172,301.14,-144.951,-0.321,-0.532,-2,2.4,2.07,1.15,2.1,1,52,147,143,44.39812469,-110.5297852,116.64,314.59,5,9,0
7598781,314.6,297.9,325.22,172.4,301.19,-144.369,-0.325,-0.492,-1,2.4,2.07,1.15,2.1,1,52,146,144,44.39812469,-110.5297852,116.64,314.59,5,58,0
7598831,314.5,297.9,325.22,172.4,301.24,-143.793,-0.237,-0.442,-1,2.4,2.07,1.15,2.1,1,52,146,144,44.39812469,-110.5297852,116.64,314.59,5,8,0
7598881,314.5,297.9,325.22,172.4,301.28,-143.214,-0.256,-0.406,0,2.4,2.07,1.15,2.1,1,52,145,145,44.39812469,-110.5297852,116.64,314.59,5,58,0
7598931,314.4,297.9,325.89,172.4,301.31,-142.641,-0.29,-0.382,0,2.4,2.08,1.15,2.1,1,52,145,145,44.39812851,-110.5297852,116.35,314.44,5,9,0
7598981,314.4,299.3,325.89,172.3,301.32,-142.065,-0.393,-0.383,0,2.4,2.08,1.15,2.09,1,52,145,145,44.39812851,-110.5297852,116.35,314.44,5,59,0
7599031,314.5,299.3,325.89,172.3,301.33,-141.483,-0.489,-0.402,0,2.4,2.08,1.15,2.09,1,52,145,145,44.39812851,-110.5297852,116.35,314.44,5,8,0
7599081,314.5,299.3,325.89,173.5,301.32,-140.896,-0.679,-0.453,0,2.4,2.08,1.15,2.09,1,52,145,145,44.39812851,-110.5297852,116.35,314.44,5,59,0
7599131,314.4,299.3,328.76,173.5,301.31,-140.312,-0.74,-0.506,-2,2.4,2.13,1.15,2.1,1,52,147,143,44.39812851,-110.5297852,116.35,314.44,5,9,0
7599181,314.4,296.7,328.76,173.5,301.31,-139.728,-0.744,-0.549,-3,2.4,2.13,1.15,2.1,1,52,148,142,44.39812851,-110.5297852,116.35,314.44,5,59,0
7599231,314.5,296.7,328.76,173.5,301.31,-139.136,-0.79,-0.592,-3,2.4,2.13,1.15,2.1,1,52,148,142,44.39812851,-110.5297852,116.35,314.44,5,9,0
7599281,314.5,296.7,328.76,174.8,301.31,-138.537,-0.859,-0.64,-4,2.4,2.13,1.15,2.1,1,52,149,141,44.39812851,-110.5297852,116.35,314.44,5,58,0
7599331,314.4,296.7,329.14,174.8,301.32,-137.943,-0.832,-0.674,-5,2.4,2.14,1.15,2.1,1,52,150,140,44.39812851,-110.5297852,116.35,314.44,5,8,0
7599381,314.4,301,329.14,175,301.34,-137.344,-0.821,-0.701,-6,2.4,2.14,1.15,2.1,1,52,151,139,44.39812851,-110.5297852,116.35,314.44,5,58,0
7599431,314.5,301,329.14,175,301.37,-136.741,-0.737,-0.708,-6,2.4,2.14,1.15,2.1,1,52,151,139,44.39812851,-110.5297852,116.35,314.44,5,8,0
7599481,314.5,301,329.14,175,301.4,-136.133,-0.721,-0.71,-6,2.4,2.14,1.15,2.11,1,52,151,139,44.39812851,-110.5297852,116.35,314.44,5,58,0
7599531,314.4,301,332.16,175,301.44,-135.532,-0.664,-0.701,-6,2.4,2.13,1.15,2.11,1,52,151,139,44.39813232,-110.5297852,116.05,314.29,5,9,0
7599581,314.4,295.3,332.16,174,301.48,-134.926,-0.637,-0.686,-5,2.4,2.13,1.15,2.11,1,52,150,140,44.39813232,-110.5297852,116.05,314.29,5,59,0
7599631,314.3,295.3,332.16,174,301.52,-134.326,-0.592,-0.666,-5,2.4,2.13,1.15,2.11,1,52,150,140,44.39813232,-110.5297852,116.05,314.29,5,8,0
7599681,314.3,295.3,332.16,172.9,301.57,-133.722,-0.458,-0.624,-4,2.4,2.13,1.15,2.11,1,52,149,141,44.39813232,-110.5297852,116.05,314.29,5,59,0
7599731,314.2,295.3,332.16,172.9,301.62,-133.126,-0.424,-0.583,-4,2.4,2.13,1.15,2.11,1,52,149,141,44.39813232,-110.5297852,116.05,314.29,5,8,0
7599781,314.2,300.3,332.16,172.9,301.66,-132.526,-0.412,-0.55,-3,2.4,2.13,1.15,2.11,1,52,148,142,44.39813232,-110.5297852,116.05,314.29,5,58,0
7599831,314.3,300.3,332.16,172.9,301.7,-131.921,-0.432,-0.527,-2,2.4,2.13,1.15,2.11,1,52,147,143,44.39813232,-110.5297852,116.05,314.29,5,8,0
7599881,314.3,300.3,332.16,175,301.73,-131.312,-0.5,-0.522,-2,2.4,2.13,1.15,2.11,1,52,147,143,44.39813232,-110.5297852,116.05,314.29,5,59,0
7599931,314.4,300.3,330.85,175,301.75,-130.699,-0.607,-0.537,-2,2.4,2.09,1.15,2.11,1,52,147,143,44.39813614,-110.5297928,115.32,314.35,5,8,0
7599981,314.4,296.7,330.85,175,301.75,-130.08,-0.729,-0.571,-2,2.4,2.09,1.15,2.11,1,52,147,143,44.39813614,-110.5297928,115.32,314.35,5,59,0
7600031,314.3,296.7,330.85,175,301.75,-129.467,-0.859,-0.622,-4,2.4,2.09,1.15,2.11,1,52,149,141,44.39813614,-110.5297928,115.32,314.35,5,9,0
7600081,314.3,296.7,330.85,173.5,301.74,-128.848,-0.924,-0.677,-5,2.4,2.09,1.15,2.11,1,52,150,140,44.39813614,-110.5297928,115.32,314.35,5,58,0
7600131,314.4,296.7,326.79,173.5,301.75,-128.226,-0.95,-0.726,-5,2.4,2.11,1.15,2.11,1,52,150,140,44.39813614,-110.5297928,115.32,314.35,5,8,0
7600181,314.4,294,326.79,174,301.84,-127.604,-0.134,-0.611,-3,2.4,2.11,1.15,2.11,1,52,148,142,44.39813614,-110.5297928,115.32,314.35,5,58,0
7600231,314.3,294,326.79,174,301.91,-126.992,-0.145,-0.52,-1,2.4,2.11,1.15,2.11,1,52,146,144,44.39813614,-110.5297928,115.32,314.35,5,8,0
7600281,314.3,294,326.79,173.2,301.88,-126.374,-1.061,-0.617,-3,2.4,2.11,1.15,2.11,1,52,148,142,44.39813614,-110.5297928,115.32,314.35,5,59,0
7600331,314.2,294,328.14,173.2,301.86,-125.759,-1.046,-0.694,-5,2.4,2.13,1.15,2.11,1,52,150,140,44.39813995,-110.5297928,115.02,314.2,5,9,0
7600381,314.2,301.7,328.14,174.5,301.87,-125.14,-0.935,-0.739,-6,2.4,2.13,1.15,2.11,1,52,151,139,44.39813995,-110.5297928,115.02,314.2,5,59,0
7600431,314.1,301.7,328.14,174.5,301.9,-124.525,-0.767,-0.745,-7,2.4,2.13,1.15,2.11,1,52,152,138,44.39813995,-110.5297928,115.02,314.2,5,8,0
7600481,314.1,301.7,328.14,173.9,301.95,-123.907,-0.668,-0.73,-6,2.4,2.13,1.15,2.11,1,52,151,139,44.39813995,-110.5297928,115.02,314.2,5,59,0
7600531,314.2,301.7,329.55,173.9,302.01,-123.285,-0.515,-0.69,-5,2.4,2.11,1.15,2.11,1,52,150,140,44.39813995,-110.5297928,115.02,314.2,5,8,0
7600581,314.2,297.8,329.55,174.6,302.07,-122.66,-0.348,-0.623,-3,2.4,2.11,1.15,2.11,1,52,148,142,44.39813995,-110.5297928,115.02,314.2,5,59,0
7600631,314.1,297.8,329.55,174.6,302.14,-122.042,-0.218,-0.545,-2,2.4,2.11,1.15,2.11,1,52,147,143,44.39813995,-110.5297928,115.02,314.2,5,9,0
7600681,314.1,297.8,329.55,175.5,302.21,-121.42,-0.164,-0.471,0,2.4,2.11,1.15,2.11,1,52,145,145,44.39813995,-110.5297928,115.02,314.2,5,58,0
7600731,314.2,297.8,329.55,175.5,302.26,-120.795,-0.184,-0.415,1,2.4,2.11,1.15,2.11,1,52,144,146,44.39813995,-110.5297928,115.02,314.2,5,9,0
7600781,314.2,300.7,329.55,175.5,302.3,-120.165,-0.187,-0.372,2,2.4,2.11,1.15,2.11,1,52,143,147,44.39813995,-110.5297928,115.02,314.2,5,59,0
7600831,314.1,300.7,329.55,175.5,302.32,-119.541,-0.34,-0.365,2,2.4,2.11,1.15,2.11,1,52,143,147,44.39813995,-110.5297928,115.02,314.2,5,9,0
7600881,314.1,300.7,329.55,175,302.33,-118.912,-0.5,-0.39,1,2.4,2.11,1.15,2.11,1,52,144,146,44.39813995,-110.5297928,115.02,314.2,5,58,0
7600931,314,300.7,329.33,175,302.31,-118.287,-0.699,-0.447,0,2.4,2.11,1.15,2.11,1,52,145,145,44.39814377,-110.5297928,114.73,314.05,5,8,0
7600981,314,301.5,329.33,175,302.29,-117.657,-0.893,-0.53,-1,2.4,2.11,1.15,2.11,1,52,146,144,44.39814377,-110.5297928,114.73,314.05,5,58,0
7601031,314.1,301.5,329.33,175,302.27,-117.021,-0.966,-0.612,-3,2.4,2.11,1.15,2.11,1,52,148,142,44.39814377,-110.5297928,114.73,314.05,5,9,0
7601081,314.1,301.5,329.33,175,302.24,-116.379,-1.137,-0.71,-5,2.4,2.11,1.15,2.11,1,52,150,140,44.39814377,-110.5297928,114.73,314.05,5,58,0
7601131,314.2,301.5,329.13,176.2,302.23,-115.731,-1.217,-0.805,-6,2.4,2.11,1.15,2.11,1,52,151,139,44.39814377,-110.5298004,114.29,314.26,5,8,0
7601181,314.2,299.3,329.13,176.2,302.22,-115.079,-1.259,-0.889,-8,2.4,2.11,1.15,2.11,1,52,153,137,44.39814377,-110.5298004,114.29,314.26,5,58,0
7601231,314.3,299.3,329.13,176.2,302.22,-114.423,-1.248,-0.955,-9,2.4,2.11,1.15,2.11,1,52,154,136,44.39814377,-110.5298004,114.29,314.26,5,8,0
7601281,314.3,299.3,329.13,176.2,302.24,-113.763,-1.233,-1.006,-11,2.4,2.11,1.15,2.11,1,52,156,134,44.39814377,-110.5298004,114.29,314.26,5,58,0
7601331,314.2,299.3,328.55,175.5,302.27,-113.111,-1.183,-1.038,-12,2.4,2.09,1.15,2.11,1,52,157,133,44.39814758,-110.5298004,114,314.11,5,9,0
7601381,314.2,303.3,328.55,175.5,302.32,-112.457,-1.065,-1.043,-12,2.4,2.09,1.15,2.11,1,52,157,133,44.39814758,-110.5298004,114,314.11,5,58,0
7601431,314.1,303.3,328.55,174.8,302.39,-111.813,-0.889,-1.015,-12,2.4,2.09,1.15,2.11,1,52,157,133,44.39814758,-110.5298004,114,314.11,5,8,0
7601481,314.1,303.3,328.55,174.8,302.47,-111.168,-0.744,-0.964,-10,2.4,2.09,1.15,2.11,1,52,155,135,44.39814758,-110.5298004,114,314.11,5,59,0
7601531,314.2,303.3,328.15,176,302.55,-110.522,-0.657,-0.907,-9,2.4,2.08,1.15,2.11,1,52,154,136,44.39814758,-110.5298004,114,314.11,5,8,0
7601581,314.2,298.6,328.15,176,302.63,-109.873,-0.542,-0.837,-7,2.4,2.08,1.15,2.1,1,52,152,138,44.39814758,-110.5298004,114,314.11,5,59,0
7601631,314.1,298.6,328.15,174.7,302.71,-109.233,-0.493,-0.77,-6,2.4,2.08,1.15,2.1,1,52,151,139,44.39814758,-110.5298004,114,314.11,5,9,0
7601681,314.1,298.6,328.15,174.7,302.78,-108.589,-0.435,-0.705,-4,2.4,2.08,1.15,2.1,1,52,149,141,44.39814758,-110.5298004,114,314.11,5,58,0
7601731,314.2,298.6,328.15,175.9,302.85,-107.941,-0.355,-0.637,-2,2.4,2.08,1.15,2.1,1,52,147,143,44.39814758,-110.5298004,114,314.11,5,9,0
7601781,314.2,300.4,328.15,175.9,302.9,-107.29,-0.435,-0.598,-1,2.4,2.08,1.15,2.1,1,52,146,144,44.39814758,-110.5298004,114,314.11,5,59,0
7601831,314.1,300.4,328.15,175.3,302.94,-106.645,-0.458,-0.571,-1,2.4,2.08,1.15,2.1,1,52,146,144,44.39814758,-110.5298004,114,314.11,5,9,0
7601881,314.1,300.4,328.15,175.3,302.97,-105.996,-0.508,-0.558,-1,2.4,2.08,1.15,2.1,1,52,146,144,44.39814758,-110.5298004,114,314.11,5,58,0
7601931,314,300.4,325.62,175.3,303.01,-105.353,-0.5,-0.546,-1,2.4,2.09,1.15,2.1,1,52,146,144,44.3981514,-110.5298004,113.7,313.96,5,8,0
7601981,314,299.2,325.62,175.3,303.03,-104.708,-0.504,-0.536,0,2.4,2.09,1.15,2.1,1,52,145,145,44.3981514,-110.5298004,113.7,313.96,5,58,0
7602031,313.9,299.2,325.62,174.5,303.06,-104.069,-0.55,-0.537,-1,2.4,2.09,1.15,2.1,1,52,146,144,44.3981514,-110.5298004,113.7,313.96,5,9,0
7602081,313.9,299.2,325.62,174.5,303.08,-103.427,-0.596,-0.546,-1,2.4,2.09,1.15,2.1,1,52,146,144,44.3981514,-110.5298004,113.7,313.96,5,58,0
7602131,314,299.2,328.09,176,303.09,-102.782,-0.687,-0.571,-1,2.4,2.08,1.15,2.1,1,52,146,144,44.39815521,-110.529808,112.97,314.01,5,8,0
7602181,314,302.5,328.09,176,303.09,-102.133,-0.843,-0.622,-2,2.4,2.08,1.15,2.1,1,52,147,143,44.39815521,-110.529808,112.97,314.01,5,58,0
7602231,314.1,302.5,328.09,176.7,303.08,-101.481,-0.931,-0.68,-3,2.4,2.08,1.15,2.1,1,52,148,142,44.39815521,-110.529808,112.97,314.01,5,8,0
7602281,314.1,302.5,328.09,176.7,303.1,-100.826,-0.851,-0.711,-4,2.4,2.08,1.15,2.1,1,52,149,141,44.39815521,-110.529808,112.97,314.01,5,59,0
7602331,314,302.5,333.42,176.7,303.12,-100.18,-0.866,-0.74,-5,2.4,2.12,1.15,2.1,1,52,150,140,44.39815521,-110.529808,112.97,314.01,5,8,0
7602381,314,300.6,333.42,176.7,303.14,-99.531,-0.889,-0.767,-5,2.4,2.12,1.15,2.1,1,52,150,140,44.39815521,-110.529808,112.97,314.01,5,58,0
7602431,314.1,300.6,333.42,176.8,303.17,-98.88,-0.832,-0.778,-5,2.4,2.12,1.15,2.1,1,52,150,140,44.39815521,-110.529808,112.97,314.01,5,9,0
7602481,314.1,300.6,333.42,176.8,303.21,-98.227,-0.733,-0.768,-5,2.4,2.12,1.15,2.1,1,52,150,140,44.39815521,-110.529808,112.97,314.01,5,58,0
7602531,314,300.6,332.68,176.8,303.25,-97.582,-0.786,-0.77,-5,2.4,2.13,1.15,2.1,1,52,150,140,44.39815521,-110.529808,112.97,314.01,5,9,0
7602581,314,303.2,332.68,176.8,303.3,-96.933,-0.672,-0.752,-5,2.4,2.13,1.15,2.1,1,52,150,140,44.39815521,-110.529808,112.97,314.01,5,59,0
7602631,314.1,303.2,332.68,177.4,303.33,-96.281,-0.76,-0.753,-4,2.4,2.13,1.15,2.1,1,52,149,141,44.39815521,-110.529808,112.97,314.01,5,9,0
7602681,314.1,303.2,332.68,177.4,303.37,-95.625,-0.71,-0.745,-4,2.4,2.13,1.15,2.1,1,52,149,141,44.39815521,-110.529808,112.97,314.01,5,58,0
7602731,314,303.2,332.68,176.8,303.41,-94.974,-0.763,-0.748,-4,2.4,2.13,1.15,2.11,1,52,149,141,44.39815521,-110.529808,112.97,314.01,5,8,0
7602781,314,301.4,332.68,176.8,303.43,-94.318,-0.855,-0.768,-5,2.4,2.13,1.15,2.11,1,52,150,140,44.39815521,-110.529808,112.97,314.01,5,58,0
7602831,314.1,301.4,332.68,176.8,303.46,-93.655,-0.893,-0.79,-5,2.4,2.13,1.15,2.11,1,52,150,140,44.39815521,-110.529808,112.97,314.01,5,9,0
7602881,314.1,301.4,332.68,176.8,303.49,-92.987,-0.843,-0.799,-5,2.4,2.13,1.15,2.11,1,52,150,140,44.39815521,-110.529808,112.97,314.01,5,58,0
7602931,314,301.4,329.23,177.3,303.52,-92.322,-0.859,-0.809,-6,2.4,2.09,1.15,2.11,1,52,151,139,44.39815903,-110.529808,112.68,313.86,5,9,0
7602981,314,300.5,329.23,177.3,303.57,-91.653,-0.76,-0.799,-5,2.4,2.09,1.15,2.11,1,52,150,140,44.39815903,-110.529808,112.68,313.86,5,59,0
7603031,313.9,300.5,329.23,177.3,303.61,-90.988,-0.729,-0.784,-5,2.4,2.09,1.15,2.11,1,52,150,140,44.39815903,-110.529808,112.68,313.86,5,9,0
7603081,313.9,300.5,329.23,177.3,303.67,-90.319,-0.622,-0.752,-4,2.4,2.09,1.15,2.11,1,52,149,141,44.39815903,-110.529808,112.68,313.86,5,59,0
7603131,313.8,300.5,330.6,176.5,303.73,-89.658,-0.485,-0.7,-4,2.4,2.09,1.15,2.11,1,52,149,141,44.39816284,-110.529808,112.38,313.7,5,8,0
7603181,313.8,305.1,330.6,176.5,303.79,-88.993,-0.439,-0.652,-2,2.4,2.09,1.15,2.11,1,52,147,143,44.39816284,-110.529808,112.38,313.7,5,58,0
7603231,313.7,305.1,330.6,176.5,303.86,-88.336,-0.351,-0.596,-2,2.4,2.09,1.15,2.1,1,52,147,143,44.39816284,-110.529808,112.38,313.7,5,8,0
7603281,313.7,305.1,330.6,176.5,303.92,-87.677,-0.309,-0.543,0,2.4,2.09,1.15,2.1,1,52,145,145,44.39816284,-110.529808,112.38,313.7,5,59,0
7603331,313.8,305.1,329.64,177.2,303.95,-87.013,-0.535,-0.542,0,2.4,2.08,1.15,2.1,1,52,145,145,44.39816284,-110.529808,112.38,313.7,5,8,0
7603381,313.8,303.1,329.64,177.2,303.96,-86.344,-0.718,-0.574,0,2.4,2.08,1.15,2.1,1,52,145,145,44.39816284,-110.529808,112.38,313.7,5,58,0
7603431,313.7,303.1,329.64,177.2,303.96,-85.681,-0.79,-0.615,-2,2.4,2.08,1.15,2.1,1,52,147,143,44.39816284,-110.529808,112.38,313.7,5,9,0
7603481,313.7,303.1,329.64,177.2,303.97,-85.013,-0.847,-0.658,-3,2.4,2.08,1.15,2.1,1,52,148,142,44.39816284,-110.529808,112.38,313.7,5,59,0
7603531,313.8,303.1,332.45,177.2,303.98,-84.34,-0.893,-0.702,-3,2.4,2.11,1.15,2.1,1,52,148,142,44.39816666,-110.5298157,111.65,313.76,5,8,0
7603581,313.8,302.9,332.45,177.2,303.99,-83.662,-0.935,-0.745,-4,2.4,2.11,1.15,2.1,1,52,149,141,44.39816666,-110.5298157,111.65,313.76,5,58,0
7603631,313.7,302.9,332.45,177.2,303.99,-82.988,-1.057,-0.803,-6,2.4,2.11,1.15,2.1,1,52,151,139,44.39816666,-110.5298157,111.65,313.76,5,9,0
7603681,313.7,302.9,332.45,177.2,304.01,-82.31,-1.023,-0.844,-7,2.4,2.11,1.15,2.1,1,52,152,138,44.39816666,-110.5298157,111.65,313.76,5,58,0
7603731,313.8,302.9,332.45,177.2,304.03,-81.629,-1.049,-0.882,-7,2.4,2.11,1.15,2.1,1,52,152,138,44.39816666,-110.5298157,111.65,313.76,5,9,0
7603781,313.8,306.9,332.45,177.2,304.06,-80.945,-1,-0.906,-7,2.4,2.11,1.15,2.1,1,52,152,138,44.39816666,-110.5298157,111.65,313.76,5,58,0
7603831,313.7,306.9,332.45,177.2,304.1,-80.269,-0.966,-0.918,-8,2.4,2.11,1.15,2.1,1,52,153,137,44.39816666,-110.5298157,111.65,313.76,5,8,0
7603881,313.7,306.9,332.45,177.2,304.15,-79.592,-0.916,-0.919,-8,2.4,2.11,1.15,2.1,1,52,153,137,44.39816666,-110.5298157,111.65,313.76,5,59,0
7603931,313.8,306.9,335.65,177.9,304.21,-78.916,-0.79,-0.896,-7,2.4,2.12,1.15,2.1,1,52,152,138,44.39816666,-110.5298157,111.65,313.76,5,9,0
7603981,313.8,301.6,335.65,177.9,304.26,-78.24,-0.798,-0.876,-7,2.4,2.12,1.15,2.1,1,52,152,138,44.39816666,-110.5298157,111.65,313.76,5,59,0
7604031,313.7,301.6,335.65,178,304.31,-77.575,-0.832,-0.867,-7,2.4,2.12,1.15,2.1,1,52,152,138,44.39816666,-110.5298157,111.65,313.76,5,9,0
7604081,313.7,301.6,335.65,178,304.35,-76.909,-0.885,-0.869,-7,2.4,2.12,1.15,2.1,1,52,152,138,44.39816666,-110.5298157,111.65,313.76,5,59,0
7604131,313.6,301.6,332.71,178,304.4,-76.254,-0.832,-0.861,-7,2.4,2.09,1.15,2.1,1,52,152,138,44.39817047,-110.5298157,111.36,313.6,5,9,0
7604181,313.6,307,332.71,178,304.45,-75.598,-0.76,-0.843,-7,2.4,2.09,1.15,2.1,1,52,152,138,44.39817047,-110.5298157,111.36,313.6,5,59,0
7604231,313.7,307,332.71,179.3,304.5,-74.94,-0.798,-0.836,-6,2.4,2.09,1.15,2.1,1,52,151,139,44.39817047,-110.5298157,111.36,313.6,5,8,0
7604281,313.7,307,332.71,179.3,304.55,-74.279,-0.794,-0.829,-6,2.4,2.09,1.15,2.1,1,52,151,139,44.39817047,-110.5298157,111.36,313.6,5,59,0
7604331,313.6,307,331.16,178.6,304.59,-73.624,-0.843,-0.833,-6,2.4,2.11,1.15,2.1,1,52,151,139,44.39817047,-110.5298157,111.36,313.6,5,9,0
7604381,313.6,306.4,331.16,178.6,304.64,-72.964,-0.775,-0.823,-6,2.4,2.11,1.15,2.1,1,52,151,139,44.39817047,-110.5298157,111.36,313.6,5,59,0
7604431,313.7,306.4,331.16,178.6,304.68,-72.297,-0.798,-0.819,-6,2.4,2.11,1.15,2.1,1,52,151,139,44.39817047,-110.5298157,111.36,313.6,5,9,0
7604481,313.7,306.4,331.16,178.6,304.73,-71.623,-0.798,-0.816,-5,2.4,2.11,1.15,2.1,1,52,150,140,44.39817047,-110.5298157,111.36,313.6,5,59,0
7604531,313.6,306.4,331.33,177.1,304.76,-70.95,-0.87,-0.827,-6,2.4,2.08,1.15,2.1,1,52,151,139,44.39817429,-110.5298233,110.63,313.66,5,8,0
7604581,313.6,297.3,331.33,177.1,304.8,-70.269,-0.855,-0.829,-6,2.4,2.08,1.15,2.1,1,52,151,139,44.39817429,-110.5298233,110.63,313.66,5,59,0
7604631,313.7,297.3,331.33,177.1,304.83,-69.581,-0.855,-0.83,-6,2.4,2.08,1.15,2.1,1,52,151,139,44.39817429,-110.5298233,110.63,313.66,5,8,0
7604681,313.7,297.3,331.33,177.1,304.86,-68.885,-0.931,-0.845,-6,2.4,2.08,1.15,2.1,1,52,151,139,44.39817429,-110.5298233,110.63,313.66,5,58,0
7604731,313.6,297.3,331.33,177.2,304.88,-68.192,-1,-0.871,-7,2.4,2.08,1.15,2.1,1,52,152,138,44.39817429,-110.5298233,110.63,313.66,5,8,0
7604781,313.6,301.8,331.33,177.2,304.9,-67.495,-1.038,-0.901,-7,2.4,2.08,1.15,2.1,1,52,152,138,44.39817429,-110.5298233,110.63,313.66,5,58,0
7604831,313.7,301.8,331.33,177.2,304.94,-66.794,-0.935,-0.906,-7,2.4,2.08,1.15,2.1,1,52,152,138,44.39817429,-110.5298233,110.63,313.66,5,9,0
7604881,313.7,301.8,331.33,177.2,304.98,-66.09,-0.924,-0.908,-7,2.4,2.08,1.15,2.1,1,52,152,138,44.39817429,-110.5298233,110.63,313.66,5,59,0
7604931,313.6,301.8,331.49,177.2,305.03,-65.394,-0.874,-0.9,-7,2.4,2.09,1.15,2.1,1,52,152,138,44.3981781,-110.5298233,110.33,313.5,5,9,0
7604981,313.6,307.4,331.49,177.8,305.1,-64.699,-0.714,-0.866,-7,2.4,2.09,1.15,2.1,1,52,152,138,44.3981781,-110.5298233,110.33,313.5,5,58,0
7605031,313.5,307.4,331.49,177.8,305.17,-64.015,-0.607,-0.818,-6,2.4,2.09,1.15,2.1,1,52,151,139,44.3981781,-110.5298233,110.33,313.5,5,8,0
7605081,313.5,307.4,331.49,177.8,305.24,-63.333,-0.508,-0.761,-4,2.4,2.09,1.15,2.1,1,52,149,141,44.3981781,-110.5298233,110.33,313.5,5,59,0
7605131,313.4,307.4,333.03,180,305.31,-62.661,-0.443,-0.702,-4,2.4,2.09,1.15,2.1,1,52,149,141,44.3981781,-110.5298233,110.33,313.5,5,8,0
7605181,313.4,307.1,333.03,180,305.38,-61.988,-0.416,-0.649,-2,2.4,2.09,1.15,2.1,1,52,147,143,44.3981781,-110.5298233,110.33,313.5,5,58,0
7605231,313.5,307.1,333.03,180,305.44,-61.316,-0.409,-0.605,-1,2.4,2.09,1.15,2.1,1,52,146,144,44.3981781,-110.5298233,110.33,313.5,5,9,0
7605281,313.5,307.1,333.03,180,305.49,-60.641,-0.409,-0.569,0,2.4,2.09,1.15,2.1,1,52,145,145,44.3981781,-110.5298233,110.33,313.5,5,58,0
7605331,313.4,307.1,333.62,180,305.54,-59.975,-0.39,-0.536,0,2.4,2.09,1.15,2.1,1,52,145,145,44.39818192,-110.5298233,110.04,313.34,5,9,0
7605381,313.4,302.3,333.62,180,305.55,-59.304,-0.657,-0.557,0,2.4,2.09,1.15,2.1,1,52,145,145,44.39818192,-110.5298233,110.04,313.34,5,58,0
7605431,313.3,302.3,333.62,180.7,305.57,-58.639,-0.645,-0.572,0,2.4,2.09,1.15,2.1,1,52,145,145,44.39818192,-110.5298233,110.04,313.34,5,8,0
7605481,313.3,302.3,333.62,180.7,305.57,-57.969,-0.775,-0.609,-1,2.4,2.09,1.15,2.1,1,52,146,144,44.39818192,-110.5298233,110.04,313.34,5,58,0
7605531,313.4,302.3,333.46,180,305.57,-57.293,-0.92,-0.666,-2,2.4,2.08,1.15,2.1,1,52,147,143,44.39818192,-110.5298233,110.04,313.34,5,9,0
7605581,313.4,304.5,333.46,180,305.57,-56.611,-1.015,-0.731,-3,2.4,2.08,1.15,2.09,1,52,148,142,44.39818192,-110.5298233,110.04,313.34,5,59,0
7605631,313.3,304.5,333.46,180,305.57,-55.934,-1.03,-0.787,-5,2.4,2.08,1.15,2.09,1,52,150,140,44.39818192,-110.5298233,110.04,313.34,5,8,0
7605681,313.3,304.5,333.46,180,305.59,-55.252,-0.996,-0.825,-6,2.4,2.08,1.15,2.09,1,52,151,139,44.39818192,-110.5298233,110.04,313.34,5,59,0
7605731,313.4,304.5,333.46,179.3,305.61,-54.568,-0.981,-0.854,-6,2.4,2.08,1.15,2.09,1,52,151,139,44.39818192,-110.5298233,110.04,313.34,5,9,0
7605781,313.4,302,333.46,179.3,305.64,-53.88,-0.939,-0.868,-6,2.4,2.08,1.15,2.09,1,52,151,139,44.39818192,-110.5298233,110.04,313.34,5,58,0
7605831,313.3,302,333.46,179.3,305.68,-53.2,-0.885,-0.87,-7,2.4,2.08,1.15,2.09,1,52,152,138,44.39818192,-110.5298233,110.04,313.34,5,8,0
7605881,313.3,302,333.46,179.3,305.72,-52.516,-0.954,-0.884,-7,2.4,2.08,1.15,2.09,1,52,152,138,44.39818192,-110.5298233,110.04,313.34,5,58,0
7605931,313.4,302,332.5,179.3,305.74,-51.827,-1.008,-0.905,-7,2.4,2.08,1.15,2.09,1,52,152,138,44.39818573,-110.5298309,109.31,313.4,5,9,0
7605981,313.4,304.5,332.5,180,305.79,-51.135,-0.874,-0.899,-7,2.4,2.08,1.15,2.09,1,52,152,138,44.39818573,-110.5298309,109.31,313.4,5,58,0
