Fri Jul 17 09:45:17 2015
It's time to go fishing with the Dailys!!
Setting up CAN0...
CAN0 init ok!!
K = 	5
I = 	1
D = 	5
BitShift K = 	2
BitShift I = 	10
BitShift D = 	2
#:Mode	Millis	Speed	Lat	Long	Head	Final	Goal	Diff	Sum	Drift	Left	Right
1:Man. 	32623	60	0	0	124	0	121	-3	-1088	-2	154	166
1:Man. 	32832	60	0	0	124	0	121	-3	-1085	-2	154	166
1:Man. 	33034	60	0	0	124	0	121	-3	-1078	-2	154	166
1:Man. 	33235	60	0	0	124	0	121	-3	-1071	-2	154	166
1:Man. 	33436	60	0	0	125	0	121	-4	-1066	-2	153	167
1:Man. 	33637	60	0	0	124	0	121	-3	-1062	-2	154	166
1:Man. 	33839	60	0	0	124	0	121	-3	-1055	-2	154	166
1:Man. 	34040	60	0	0	123	0	121	-2	-1046	-2	155	165
1:Man. 	34241	60	0	0	124	0	121	-3	-1036	-2	154	166
1:Man. 	34443	60	0	0	124	0	121	-3	-1030	-2	154	166
1:Man. 	34643	60	0	0	125	0	121	-3	-1022	-1	155	165
1:Man. 	34845	60	0	0	125	0	121	-5	-1019	-1	154	166
1:Man. 	35048	60	0	0	125	0	121	-4	-1014	-1	156	164
1:Man. 	35248	60	0	0	124	0	121	-3	-1010	-1	157	163
1:Man. 	35448	60	0	0	124	0	121	-3	-1001	-1	157	163
1:Man. 	35651	60	0	0	123	0	121	-2	-990	-1	158	162
1:Man. 	35853	60	0	0	124	0	121	-2	-982	-1	158	162
1:Man. 	36054	60	0	0	124	0	121	-3	-977	-1	152	168
1:Man. 	36256	60	0	0	125	0	121	-4	-973	-1	151	169
1:Man. 	36457	60	0	0	126	0	121	-5	-971	-1	149	171
1:Man. 	36660	60	0	0	125	0	121	-4	-969	-1	151	169
1:Man. 	36861	60	0	0	123	0	121	-2	-965	-1	153	167
1:Man. 	37063	60	0	0	123	0	121	-2	-955	-1	154	166
1:Man. 	37263	60	0	0	124	0	121	-2	-948	-1	154	166
1:Man. 	37464	60	0	0	124	0	121	-3	-944	-1	153	167
1:Man. 	37664	60	0	0	125	0	121	-4	-942	-1	152	168
1:Man. 	37866	60	0	0	125	0	121	-4	-946	-1	152	168
1:Man. 	38067	60	0	0	125	0	121	-4	-948	-1	156	164
1:Man. 	38269	60	0	0	124	0	121	-3	-947	-1	157	163
1:Man. 	38470	60	0	0	124	0	121	-3	-944	-1	157	163
1:Man. 	38671	60	0	0	124	0	121	-3	-941	-1	157	163
1:Man. 	38873	60	0	0	124	0	121	-3	-938	-1	157	163
1:Man. 	39074	60	0	0	124	0	121	-3	-940	-1	153	167
1:Man. 	39275	60	0	0	125	0	121	-3	-943	-1	153	167
1:Man. 	39477	60	0	0	125	0	121	-4	-952	-1	152	168
1:Man. 	39677	60	0	0	125	0	121	-5	-961	-1	150	170
1:Man. 	39878	60	0	0	125	0	121	-4	-965	-1	152	168
1:Man. 	40079	60	0	0	123	0	121	-2	-964	-1	156	164
1:Man. 	40280	60	0	0	123	0	121	-2	-960	-1	156	164
1:Man. 	40480	60	0	0	123	0	121	-2	-959	-1	156	164
1:Man. 	40682	60	0	0	123	0	121	-2	-962	-1	156	164
1:Man. 	40884	60	0	0	125	0	121	-4	-967	-1	154	166
1:Man. 	41086	60	0	0	126	0	121	-5	-976	-1	154	166
1:Man. 	41288	60	0	0	127	0	121	-6	-990	-1	153	167
1:Man. 	41489	60	0	0	125	0	121	-4	-1000	-1	156	164
1:Man. 	41690	60	0	0	124	0	121	-3	-1007	-1	157	163
1:Man. 	41890	60	0	0	123	0	121	-3	-1013	-1	157	163
1:Man. 	42091	60	0	0	124	0	121	-3	-1018	-1	152	168
1:Man. 	42292	60	0	0	124	0	121	-3	-1024	-1	152	168
1:Man. 	42493	60	0	0	125	0	121	-4	-1030	-2	150	170
1:Man. 	42694	60	0	0	126	0	121	-5	-1038	-2	148	172
1:Man. 	42896	60	0	0	126	0	121	-5	-1052	-2	148	172
1:Man. 	43096	60	0	0	126	0	121	-5	-1069	-2	153	167
1:Man. 	43297	60	0	0	124	0	121	-3	-1081	-2	156	164
1:Man. 	43498	60	0	0	123	0	121	-2	-1089	-2	157	163
1:Man. 	43700	60	0	0	123	0	121	-3	-1098	-2	156	164
1:Man. 	43901	60	0	0	124	0	121	-3	-1105	-2	156	164
1:Man. 	44102	60	0	0	126	0	121	-5	-1114	-2	151	169
1:Man. 	44313	60	0	0	126	0	121	-5	-1121	-2	151	169
1:Man. 	44514	60	0	0	127	0	121	-6	-1136	-2	150	170
1:Man. 	44716	60	0	0	127	0	121	-6	-1152	-2	150	170
1:Man. 	44917	60	0	0	125	0	121	-4	-1168	-2	153	167
1:Man. 	45118	60	0	0	124	0	121	-3	-1180	-2	151	169
1:Man. 	45319	60	0	0	124	0	121	-3	-1188	-2	151	169
1:Man. 	45521	60	0	0	125	0	121	-4	-1199	-2	150	170
1:Man. 	45722	60	0	0	126	0	121	-5	-1209	-2	148	172
1:Man. 	45924	60	0	0	126	0	121	-5	-1226	-2	148	172
1:Man. 	46125	60	0	0	126	0	121	-5	-1240	-2	148	172
1:Man. 	46326	60	0	0	125	0	121	-4	-1254	-2	155	165
1:Man. 	46528	60	0	0	124	0	121	-3	-1264	-2	156	164
1:Man. 	46729	60	0	0	124	0	121	-3	-1269	-2	156	164
1:Man. 	46930	60	0	0	125	0	121	-4	-1276	-2	155	165
1:Man. 	47131	60	0	0	126	0	121	-5	-1286	-2	153	167
1:Man. 	47333	60	0	0	127	0	121	-6	-1298	-2	150	170
1:Man. 	47533	60	0	0	126	0	121	-6	-1308	-2	150	170
1:Man. 	47733	60	0	0	126	0	121	-5	-1320	-2	151	169
1:Man. 	47935	60	0	0	125	0	121	-4	-1330	-2	153	167
1:Man. 	48136	60	0	0	125	0	121	-4	-1337	-2	153	167
1:Man. 	48336	60	0	0	126	0	121	-4	-1348	-2	151	169
1:Man. 	48536	60	0	0	126	0	121	-5	-1359	-2	149	171
1:Man. 	48737	60	0	0	126	0	121	-4	-1370	-2	151	169
1:Man. 	48937	60	0	0	126	0	121	-4	-1378	-2	151	169
1:Man. 	49137	60	0	0	126	0	121	-5	-1390	-2	149	171
1:Man. 	49338	60	0	0	125	0	121	-4	-1400	-2	153	167
1:Man. 	49540	60	0	0	125	0	121	-4	-1409	-2	153	167
1:Man. 	49757	60	0	0	125	0	121	-4	-1415	-2	153	167
1:Man. 	49958	60	0	0	125	0	121	-4	-1420	-2	153	167
1:Man. 	50159	60	0	0	125	0	121	-4	-1425	-2	153	167
1:Man. 	50360	60	0	0	126	0	121	-5	-1431	-2	151	169
1:Man. 	50562	60	0	0	126	0	121	-5	-1439	-2	151	169
1:Man. 	50762	60	0	0	126	0	121	-5	-1448	-2	151	169
1:Man. 	50965	60	0	0	126	0	121	-5	-1462	-2	151	169
1:Man. 	51167	60	0	0	125	0	121	-4	-1471	-2	153	167
1:Man. 	51369	60	0	0	124	0	121	-4	-1474	-2	153	167
1:Man. 	51570	60	0	0	124	0	121	-3	-1473	-2	154	166
1:Man. 	51771	60	0	0	123	0	121	-2	-1469	-2	155	165
1:Man. 	51971	60	0	0	125	0	121	-4	-1472	-2	153	167
1:Man. 	52171	60	0	0	126	0	121	-5	-1482	-2	151	169
1:Man. 	52372	60	0	0	127	0	121	-6	-1495	-2	152	168
1:Man. 	52572	60	0	0	126	0	121	-5	-1504	-2	153	167
1:Man. 	52772	60	0	0	125	0	121	-4	-1508	-2	155	165
1:Man. 	52973	60	0	0	124	0	121	-3	-1506	-2	156	164
1:Man. 	53174	60	0	0	124	0	121	-3	-1505	-2	156	164
1:Man. 	53374	60	0	0	125	0	121	-4	-1503	-2	149	171
