GPS Date,8/4/2016,,,,,,,,,,,,,,,,,,,,,,,
GPS Time,21:30:24,,,,,,,,,,,,,,,,,,,,,,,
speedK,0.1,,,,,,,,,,,,,,,,,,,,,,,
speedI,0.3,,,,,,,,,,,,,,,,,,,,,,,
speedD,0,,,,,,,,,,,,,,,,,,,,,,,
angleK,4,,,,,,,,,,,,,,,,,,,,,,,
angleI,0.3,,,,,,,,,,,,,,,,,,,,,,,
angleD,25,,,,,,,,,,,,,,,,,,,,,,,
mode,1,,,,,,,,,,,,,,,,,,,,,,,
compassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
CANcompassOffset,0,,,,,,,,,,,,,,,,,,,,,,,
Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting
3387674,211.05,195.3,212.99,88.8,209.68,20.337,-0.977,-0.654,-4,2.2,2.34,1.15,2.29,0,48,144,136,44.39874268,-110.5286484,636.78,210.06,0,3387424,0
3387724,211.05,195.3,212.99,88.1,209.68,20.405,-0.843,-0.683,-5,2.2,2.34,1.15,2.29,0,48,145,135,44.39874268,-110.5286484,636.78,210.06,0,3387474,0
3387774,211.05,202.1,212.99,88.1,209.71,20.472,-0.699,-0.682,-5,2.2,2.34,1.15,2.3,0,48,145,135,44.39874268,-110.5286484,636.78,210.06,0,3387525,0
3387824,211.05,202.1,212.99,87.6,209.75,20.537,-0.561,-0.656,-5,2.2,2.34,1.15,2.3,0,48,145,135,44.39874268,-110.5286484,636.78,210.06,0,3387574,0
3387874,211.05,202.1,212.99,87.6,209.81,20.599,-0.367,-0.598,-3,2.2,2.34,1.15,2.3,0,48,143,137,44.39874268,-110.5286484,636.78,210.06,0,3387624,0
3387924,211.05,202.1,212.99,87.6,209.87,20.659,-0.294,-0.537,-2,2.2,2.34,1.15,2.3,0,48,142,138,44.39874268,-110.5286484,636.78,210.06,0,3387674,0
3387974,211.05,194.9,211.97,87.6,209.92,20.715,-0.18,-0.463,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873886,-110.528656,636.78,210.06,0,3387724,0
3388024,211.05,194.9,211.97,87.3,209.96,20.77,-0.206,-0.407,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873886,-110.528656,636.78,210.06,0,3387774,0
3388074,211.05,194.9,211.97,87.3,210,20.823,-0.145,-0.351,1,2.2,2.3,1.15,2.3,0,48,139,141,44.39873886,-110.528656,636.78,210.06,0,3387824,0
3388124,211.05,194.9,211.97,87.4,210.02,20.874,-0.245,-0.324,2,2.2,2.3,1.15,2.3,0,48,138,142,44.39873886,-110.528656,636.78,210.06,0,3387874,0
3388174,211.05,197.2,212.8,87.4,210.03,20.925,-0.283,-0.31,2,2.2,2.31,1.15,2.3,0,48,138,142,44.39873886,-110.528656,636.78,210.06,0,3387924,0
3388224,211.05,197.2,212.8,87.3,210.04,20.976,-0.355,-0.312,2,2.2,2.31,1.15,2.3,0,48,138,142,44.39873886,-110.528656,636.78,210.06,0,3387974,0
3388274,211.05,197.2,212.8,87.3,210.02,21.028,-0.504,-0.342,1,2.2,2.31,1.15,2.3,0,48,139,141,44.39873886,-110.528656,636.78,210.06,0,3388024,0
3388324,211.05,197.2,212.8,87.2,210.02,21.079,-0.481,-0.362,1,2.2,2.31,1.15,2.3,0,48,139,141,44.39873886,-110.528656,636.78,210.06,0,3388074,0
3388374,211.05,194.8,212.99,87.2,210.01,21.132,-0.519,-0.384,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873505,-110.528656,636.78,210.06,0,3388125,0
3388424,211.05,194.8,212.99,87.2,210.01,21.184,-0.523,-0.403,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873505,-110.528656,636.78,210.06,0,3388174,0
3388474,211.05,194.8,212.99,87.2,210,21.237,-0.603,-0.433,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873505,-110.528656,636.78,210.06,0,3388224,0
3388524,211.05,194.8,212.99,87.8,210,21.29,-0.554,-0.449,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873505,-110.528656,636.78,210.06,0,3388274,0
3388574,211.05,194.8,212.97,87.8,210,21.342,-0.535,-0.458,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873505,-110.528656,636.78,210.06,0,3388324,0
3388624,211.05,194.8,212.97,87.9,210.01,21.395,-0.504,-0.459,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873505,-110.528656,636.78,210.06,0,3388374,0
3388674,211.05,194.8,212.97,87.9,210.03,21.446,-0.405,-0.442,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873505,-110.528656,636.78,210.06,0,3388424,0
3388724,211.05,194.8,212.97,88.1,210.05,21.496,-0.336,-0.415,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873505,-110.528656,636.78,210.06,0,3388474,0
3388774,211.05,194.8,212.97,88.1,210.07,21.545,-0.382,-0.401,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873505,-110.528656,636.78,210.06,0,3388524,0
3388824,211.05,194.8,212.97,88.6,210.08,21.594,-0.336,-0.382,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873505,-110.528656,636.78,210.06,0,3388574,0
3388874,211.05,194.8,212.97,88.6,210.08,21.642,-0.466,-0.39,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873505,-110.528656,636.78,210.06,0,3388624,0
3388924,211.05,194.8,212.97,88.6,210.08,21.691,-0.554,-0.414,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39873505,-110.528656,636.78,210.06,0,3388674,0
3388974,211.05,196.5,212.42,88.6,210.08,21.74,-0.523,-0.428,0,2.2,2.32,1.15,2.3,0,48,140,140,44.39873123,-110.5286636,636.78,210.06,0,3388724,0
3389024,211.05,196.5,212.42,88.4,210.08,21.789,-0.557,-0.446,0,2.2,2.32,1.15,2.3,0,48,140,140,44.39873123,-110.5286636,636.78,210.06,0,3388774,0
3389074,211.05,196.5,212.42,88.4,210.07,21.838,-0.607,-0.469,-1,2.2,2.32,1.15,2.31,0,48,141,139,44.39873123,-110.5286636,636.78,210.06,0,3388824,0
3389124,211.05,196.5,212.42,88.4,210.08,21.886,-0.592,-0.486,-1,2.2,2.32,1.15,2.31,0,48,141,139,44.39873123,-110.5286636,636.78,210.06,0,3388874,0
3389174,211.05,196,216.17,88.4,210.08,21.935,-0.622,-0.505,-2,2.2,2.3,1.15,2.31,0,48,142,138,44.39873123,-110.5286636,636.78,210.06,0,3388924,0
3389224,211.05,196,216.17,88.6,210.08,21.984,-0.618,-0.519,-2,2.2,2.3,1.15,2.31,0,48,142,138,44.39873123,-110.5286636,636.78,210.06,0,3388974,0
3389274,211.05,196,216.17,88.6,210.08,22.032,-0.699,-0.546,-3,2.2,2.3,1.15,2.31,0,48,143,137,44.39873123,-110.5286636,636.78,210.06,0,3389024,0
3389324,211.05,196,216.17,88.8,210.08,22.081,-0.775,-0.583,-4,2.2,2.3,1.15,2.31,0,48,144,136,44.39873123,-110.5286636,636.78,210.06,0,3389074,0
3389374,211.05,196.7,209.4,88.8,210.07,22.13,-0.824,-0.622,-4,2.2,2.31,1.15,2.31,0,48,144,136,44.39872742,-110.5286636,636.78,210.06,0,3389124,0
3389424,211.05,196.7,209.4,88.6,210.07,22.179,-0.843,-0.657,-5,2.2,2.31,1.15,2.31,0,48,145,135,44.39872742,-110.5286636,636.78,210.06,0,3389174,0
3389474,211.05,196.7,209.4,88.6,210.08,22.227,-0.782,-0.674,-6,2.2,2.31,1.15,2.31,0,48,146,134,44.39872742,-110.5286636,636.78,210.06,0,3389224,0
3389524,211.05,196.7,209.4,87.6,210.1,22.275,-0.748,-0.682,-6,2.2,2.31,1.15,2.31,0,48,146,134,44.39872742,-110.5286636,636.78,210.06,0,3389274,0
3389574,211.05,197.5,214.4,87.6,210.13,22.321,-0.702,-0.679,-6,2.2,2.3,1.15,2.31,0,48,146,134,44.39872742,-110.5286636,636.78,210.06,0,3389325,0
3389624,211.05,197.5,214.4,87.6,210.17,22.365,-0.5,-0.64,-5,2.2,2.3,1.15,2.31,0,48,145,135,44.39872742,-110.5286636,636.78,210.06,0,3389374,0
3389674,211.05,197.5,214.4,87.6,210.22,22.407,-0.363,-0.582,-4,2.2,2.3,1.15,2.31,0,48,144,136,44.39872742,-110.5286636,636.78,210.06,0,3389424,0
3389724,211.05,197.5,214.4,87.2,210.28,22.445,-0.233,-0.51,-2,2.2,2.3,1.15,2.31,0,48,142,138,44.39872742,-110.5286636,636.78,210.06,0,3389474,0
3389774,211.05,195.9,214.4,87.2,210.34,22.481,-0.142,-0.434,-1,2.2,2.3,1.15,2.31,0,48,141,139,44.39872742,-110.5286636,636.78,210.06,0,3389524,0
3389824,211.05,195.9,214.4,87.4,210.39,22.514,0,-0.346,0,2.2,2.3,1.15,2.31,0,48,140,140,44.39872742,-110.5286636,636.78,210.06,0,3389574,0
3389874,211.05,195.9,214.4,87.4,210.44,22.545,0.003,-0.273,2,2.2,2.3,1.15,2.31,0,48,138,142,44.39872742,-110.5286636,636.78,210.06,0,3389624,0
3389924,211.05,195.9,214.4,87.4,210.47,22.574,-0.008,-0.216,3,2.2,2.3,1.15,2.31,0,48,137,143,44.39872742,-110.5286636,636.78,210.06,0,3389675,0
3389974,211.05,195.7,216.99,87.9,210.49,22.602,-0.046,-0.177,4,2.2,2.28,1.15,2.3,0,48,136,144,44.3987236,-110.5286636,636.78,210.06,0,3389724,0
3390024,211.05,195.7,216.99,87.9,210.49,22.631,-0.218,-0.178,4,2.2,2.28,1.15,2.3,0,48,136,144,44.3987236,-110.5286636,636.78,210.06,0,3389774,0
3390074,211.05,195.7,216.99,87.9,210.48,22.659,-0.267,-0.188,4,2.2,2.28,1.15,2.3,0,48,136,144,44.3987236,-110.5286636,636.78,210.06,0,3389824,0
3390124,211.05,195.7,216.99,87.9,210.46,22.689,-0.363,-0.213,3,2.2,2.28,1.15,2.3,0,48,137,143,44.3987236,-110.5286636,636.78,210.06,0,3389874,0
3390174,211.05,197,212.76,87.9,210.43,22.72,-0.462,-0.254,2,2.2,2.3,1.15,2.3,0,48,138,142,44.39871979,-110.5286713,636.78,210.06,0,3389924,0
3390224,211.05,197,212.76,88.1,210.4,22.753,-0.599,-0.312,1,2.2,2.3,1.15,2.3,0,48,139,141,44.39871979,-110.5286713,636.78,210.06,0,3389974,0
3390274,211.05,197,212.76,88.1,210.38,22.786,-0.653,-0.37,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39871979,-110.5286713,636.78,210.06,0,3390024,0
3390324,211.05,197,212.76,87.9,210.36,22.821,-0.611,-0.409,0,2.2,2.3,1.15,2.3,0,48,140,140,44.39871979,-110.5286713,636.78,210.06,0,3390074,0
3390374,211.05,196.1,211.35,87.9,210.35,22.856,-0.596,-0.437,-1,2.2,2.34,1.15,2.3,0,48,141,139,44.39871979,-110.5286713,636.78,210.06,0,3390124,0
3390424,211.05,196.1,211.35,88.1,210.35,22.891,-0.607,-0.462,-1,2.2,2.34,1.15,2.3,0,48,141,139,44.39871979,-110.5286713,636.78,210.06,0,3390174,0
3390474,211.05,196.1,211.35,88.1,210.35,22.926,-0.588,-0.479,-2,2.2,2.34,1.15,2.31,0,48,142,138,44.39871979,-110.5286713,636.78,210.06,0,3390224,0
3390524,211.05,196.1,211.35,87.9,210.35,22.962,-0.611,-0.497,-2,2.2,2.34,1.15,2.31,0,48,142,138,44.39871979,-110.5286713,636.78,210.06,0,3390274,0
3390574,211.05,195.1,213.37,87.9,210.36,22.996,-0.515,-0.493,-2,2.2,2.34,1.15,2.31,0,48,142,138,44.39871979,-110.5286713,636.78,210.06,0,3390324,0
3390624,211.05,195.1,213.37,88.1,210.37,23.03,-0.546,-0.496,-2,2.2,2.34,1.15,2.31,0,48,142,138,44.39871979,-110.5286713,636.78,210.06,0,3390374,0
3390674,211.05,195.1,213.37,88.1,210.39,23.063,-0.466,-0.483,-2,2.2,2.34,1.15,2.31,0,48,142,138,44.39871979,-110.5286713,636.78,210.06,0,3390424,0
3390724,211.05,195.1,213.37,87.6,210.41,23.095,-0.477,-0.474,-2,2.2,2.34,1.15,2.31,0,48,142,138,44.39871979,-110.5286713,636.78,210.06,0,3390474,0
3390774,211.05,196,213.37,87.6,210.42,23.127,-0.466,-0.466,-2,2.2,2.34,1.15,2.31,0,48,142,138,44.39871979,-110.5286713,636.78,210.06,0,3390524,0
3390824,211.05,196,213.37,87.8,210.44,23.157,-0.443,-0.455,-1,2.2,2.34,1.15,2.31,0,48,141,139,44.39871979,-110.5286713,636.78,210.06,0,3390574,0
3390874,211.05,196,213.37,87.8,210.46,23.187,-0.447,-0.446,-1,2.2,2.34,1.15,2.31,0,48,141,139,44.39871979,-110.5286713,636.78,210.06,0,3390624,0
3390924,211.05,196,213.37,87.8,210.48,23.216,-0.325,-0.417,-1,2.2,2.34,1.15,2.32,0,48,141,139,44.39871979,-110.5286713,636.78,210.06,0,3390674,0
3390974,211.05,196.6,211.86,87.8,210.5,23.243,-0.374,-0.402,0,2.2,2.57,1.15,2.33,0,48,140,140,44.39871597,-110.5286713,636.78,210.06,0,3390724,0
3391024,211.05,196.6,211.86,88.8,210.52,23.27,-0.329,-0.382,0,2.2,2.57,1.15,2.34,0,48,140,140,44.39871597,-110.5286713,636.78,210.06,0,3390774,0
3391074,211.05,196.6,211.86,88.8,210.53,23.296,-0.355,-0.37,0,2.2,2.57,1.15,2.35,0,48,140,140,44.39871597,-110.5286713,636.78,210.06,0,3390824,0
3391124,211.05,196.6,211.86,88.8,210.55,23.322,-0.302,-0.35,0,2.2,2.57,1.15,2.36,0,48,140,140,44.39871597,-110.5286713,636.78,210.06,0,3390874,0
3391174,211.05,198.3,213.35,88.8,210.55,23.347,-0.454,-0.364,0,2.2,2.53,1.15,2.36,0,48,140,140,44.39871216,-110.5286789,636.78,210.06,0,3390924,0
3391224,211.05,198.3,213.35,89.3,210.55,23.372,-0.439,-0.372,0,2.2,2.53,1.15,2.37,0,48,140,140,44.39871216,-110.5286789,636.78,210.06,0,3390974,0
3391274,211.05,198.3,213.35,89.3,210.55,23.397,-0.473,-0.386,0,2.2,2.53,1.15,2.38,0,48,140,140,44.39871216,-110.5286789,636.78,210.06,0,3391024,0
3391324,211.05,198.3,213.35,89.1,210.56,23.422,-0.451,-0.392,0,2.2,2.53,1.15,2.39,0,48,140,140,44.39871216,-110.5286789,636.78,210.06,0,3391074,0
3391374,211.05,197.7,214.54,89.1,210.56,23.447,-0.462,-0.399,0,2.2,2.44,1.15,2.39,0,48,140,140,44.39871216,-110.5286789,636.78,210.06,0,3391124,0
3391424,211.05,197.7,214.54,88.8,210.56,23.472,-0.515,-0.415,-1,2.2,2.44,1.15,2.39,0,48,141,139,44.39871216,-110.5286789,636.78,210.06,0,3391174,0
3391474,211.05,197.7,214.54,88.8,210.56,23.496,-0.538,-0.432,-1,2.2,2.44,1.15,2.39,0,48,141,139,44.39871216,-110.5286789,636.78,210.06,0,3391224,0
3391524,211.05,197.7,214.54,88.4,210.57,23.521,-0.489,-0.436,-1,2.2,2.44,1.15,2.39,0,48,141,139,44.39871216,-110.5286789,636.78,210.06,0,3391274,0
3391574,211.05,197.1,212.38,88.4,210.58,23.544,-0.424,-0.428,-1,2.2,2.16,1.15,2.38,0,48,141,139,44.39871216,-110.5286789,636.78,210.06,0,3391324,0
3391624,211.05,197.1,212.38,88.3,210.59,23.568,-0.512,-0.437,-1,2.2,2.16,1.15,2.37,0,48,141,139,44.39871216,-110.5286789,636.78,210.06,0,3391374,0
3391674,211.05,197.1,212.38,88.3,210.6,23.59,-0.439,-0.431,-1,2.2,2.16,1.15,2.37,0,48,141,139,44.39871216,-110.5286789,636.78,210.06,0,3391424,0
3391724,211.05,197.1,212.38,88.4,210.62,23.612,-0.336,-0.407,-1,2.2,2.16,1.15,2.36,0,48,141,139,44.39871216,-110.5286789,636.78,210.06,0,3391474,0
3391774,211.05,193.4,212.38,88.4,210.64,23.632,-0.332,-0.384,0,2.2,2.16,1.15,2.35,0,48,140,140,44.39871216,-110.5286789,636.78,210.06,0,3391524,0
3391824,211.05,193.4,212.38,88.6,210.65,23.652,-0.351,-0.37,0,2.2,2.16,1.15,2.34,0,48,140,140,44.39871216,-110.5286789,636.78,210.06,0,3391574,0
3391874,211.05,193.4,212.38,88.6,210.66,23.672,-0.329,-0.354,0,2.2,2.16,1.15,2.33,0,48,140,140,44.39871216,-110.5286789,636.78,210.06,0,3391624,0
3391924,211.05,193.4,212.38,88.6,210.68,23.691,-0.294,-0.334,0,2.2,2.16,1.15,2.32,0,48,140,140,44.39871216,-110.5286789,636.78,210.06,0,3391674,0
3391974,211.05,199.5,215.18,88.6,210.68,23.709,-0.416,-0.344,0,2.2,2.41,1.15,2.33,0,48,140,140,44.39870834,-110.5286865,636.78,210.06,0,3391724,0
3392024,211.05,199.5,215.18,88.6,210.68,23.728,-0.432,-0.355,0,2.2,2.41,1.15,2.33,0,48,140,140,44.39870834,-110.5286865,636.78,210.06,0,3391774,0
3392074,211.05,199.5,215.18,88.6,210.68,23.747,-0.473,-0.372,0,2.2,2.41,1.15,2.33,0,48,140,140,44.39870834,-110.5286865,636.78,210.06,0,3391824,0
3392124,211.05,199.5,215.18,89.3,210.67,23.766,-0.538,-0.398,-1,2.2,2.41,1.15,2.34,0,48,141,139,44.39870834,-110.5286865,636.78,210.06,0,3391874,0
3392174,211.05,198,216.11,89.3,210.66,23.785,-0.599,-0.43,-2,2.2,2.43,1.15,2.34,0,48,142,138,44.39870834,-110.5286865,636.78,210.06,0,3391924,0
3392224,211.05,198,216.11,89.6,210.66,23.805,-0.588,-0.454,-2,2.2,2.43,1.15,2.35,0,48,142,138,44.39870834,-110.5286865,636.78,210.06,0,3391974,0
3392274,211.05,198,216.11,89.6,210.66,23.825,-0.637,-0.482,-3,2.2,2.43,1.15,2.35,0,48,143,137,44.39870834,-110.5286865,636.78,210.06,0,3392024,0
3392324,211.05,198,216.11,89.4,210.66,23.844,-0.607,-0.499,-3,2.2,2.43,1.15,2.35,0,48,143,137,44.39870834,-110.5286865,636.78,210.06,0,3392074,0
3392374,211.05,197.9,214.17,89.4,210.67,23.863,-0.58,-0.509,-4,2.2,2.38,1.15,2.35,0,48,144,136,44.39870834,-110.5286865,636.78,210.06,0,3392124,0
3392424,211.05,197.9,214.17,89.1,210.69,23.882,-0.496,-0.5,-3,2.2,2.38,1.15,2.36,0,48,143,137,44.39870834,-110.5286865,636.78,210.06,0,3392174,0
3392474,211.05,197.9,214.17,89.1,210.71,23.899,-0.458,-0.486,-3,2.2,2.38,1.15,2.36,0,48,143,137,44.39870834,-110.5286865,636.78,210.06,0,3392224,0
3392524,211.05,197.9,214.17,88.8,210.74,23.914,-0.386,-0.461,-3,2.2,2.38,1.15,2.36,0,48,143,137,44.39870834,-110.5286865,636.78,210.06,0,3392274,0
3392574,211.05,196.7,214.74,88.8,210.77,23.928,-0.248,-0.414,-2,2.2,2.34,1.15,2.36,0,48,142,138,44.39870834,-110.5286865,636.78,210.06,0,3392324,0
3392624,211.05,196.7,214.74,88.2,210.81,23.941,-0.21,-0.369,-1,2.2,2.34,1.15,2.36,0,48,141,139,44.39870834,-110.5286865,636.78,210.06,0,3392374,0
3392674,211.05,196.7,214.74,88.2,210.74,23.956,-1.057,-0.492,-3,2.2,2.34,1.15,2.35,0,48,143,137,44.39870834,-110.5286865,636.78,210.06,0,3392424,0
3392724,211.05,196.7,214.74,88.1,210.81,23.969,-0.054,-0.403,-1,2.2,2.34,1.15,2.35,0,48,141,139,44.39870834,-110.5286865,636.78,210.06,0,3392474,0
3392774,211.05,195.1,214.74,88.1,210.85,23.979,-0.115,-0.341,0,2.2,2.34,1.15,2.35,0,48,140,140,44.39870834,-110.5286865,636.78,210.06,0,3392524,0
3392824,211.05,195.1,214.74,88.1,210.88,23.988,-0.138,-0.295,0,2.2,2.34,1.15,2.35,0,48,140,140,44.39870834,-110.5286865,636.78,210.06,0,3392574,0
3392874,211.05,195.1,214.74,88.1,210.89,23.996,-0.226,-0.275,0,2.2,2.34,1.15,2.35,0,48,140,140,44.39870834,-110.5286865,636.78,210.06,0,3392624,0
3392924,211.05,195.1,214.74,88.1,210.88,24.005,-0.348,-0.281,0,2.2,2.34,1.15,2.35,0,48,140,140,44.39870834,-110.5286865,636.78,210.06,0,3392674,0
3392974,211.05,198.2,213.26,88.1,210.86,24.014,-0.569,-0.329,0,2.2,2.35,1.15,2.35,0,48,140,140,44.39870453,-110.5286865,636.78,210.06,0,3392724,0
3393024,211.05,198.2,213.26,88.1,210.83,24.025,-0.702,-0.393,-1,2.2,2.35,1.15,2.35,0,48,141,139,44.39870453,-110.5286865,636.78,210.06,0,3392774,0
3393074,211.05,198.2,213.26,87.9,210.81,24.038,-0.725,-0.449,-3,2.2,2.35,1.15,2.35,0,48,143,137,44.39870453,-110.5286865,636.78,210.06,0,3392824,0
3393124,211.05,198.2,213.26,87.9,210.8,24.051,-0.71,-0.492,-4,2.2,2.35,1.15,2.35,0,48,144,136,44.39870453,-110.5286865,636.78,210.06,0,3392874,0
3393174,211.05,198.7,215.64,88.4,210.81,24.063,-0.496,-0.487,-3,2.2,2.36,1.15,2.35,0,48,143,137,44.39870453,-110.5286942,636.78,210.06,0,3392924,0
3393224,211.05,198.7,215.64,88.4,210.84,24.073,-0.401,-0.465,-3,2.2,2.36,1.15,2.35,0,48,143,137,44.39870453,-110.5286942,636.78,210.06,0,3392974,0
3393274,211.05,198.7,215.64,88.4,210.87,24.082,-0.264,-0.422,-2,2.2,2.36,1.15,2.35,0,48,142,138,44.39870453,-110.5286942,636.78,210.06,0,3393024,0
3393324,211.05,198.7,215.64,88.4,210.92,24.089,-0.138,-0.362,-1,2.2,2.36,1.15,2.35,0,48,141,139,44.39870453,-110.5286942,636.78,210.06,0,3393074,0
3393374,211.05,196.9,216.95,88.7,210.96,24.094,-0.073,-0.301,0,2.2,2.38,1.15,2.35,0,48,140,140,44.39870453,-110.5286942,636.78,210.06,0,3393124,0
3393424,211.05,196.9,216.95,88.7,210.99,24.097,-0.012,-0.24,1,2.2,2.38,1.15,2.35,0,48,139,141,44.39870453,-110.5286942,636.78,210.06,0,3393174,0
3393474,211.05,196.9,216.95,88.8,211.03,24.098,0.064,-0.176,2,2.2,2.38,1.15,2.36,0,48,138,142,44.39870453,-110.5286942,636.78,210.06,0,3393224,0
3393524,211.05,196.9,216.95,88.8,211.05,24.098,0.053,-0.126,4,2.2,2.38,1.15,2.36,0,48,136,144,44.39870453,-110.5286942,636.78,210.06,0,3393274,0
3393574,211.05,197.5,215.65,88.6,211.08,24.097,0.186,-0.061,5,2.2,2.2,1.15,2.35,0,48,135,145,44.39870453,-110.5286942,636.78,210.06,0,3393324,0
3393624,211.05,197.5,215.65,88.6,211.09,24.095,0.091,-0.026,6,2.2,2.2,1.15,2.34,0,48,134,146,44.39870453,-110.5286942,636.78,210.06,0,3393374,0
3393674,211.05,197.5,215.65,88.8,211.1,24.093,0.091,0.002,7,2.2,2.2,1.15,2.34,0,48,133,147,44.39870453,-110.5286942,636.78,210.06,0,3393424,0
3393724,211.05,197.5,215.65,88.8,211.1,24.09,0.072,0.022,7,2.2,2.2,1.15,2.33,0,48,133,147,44.39870453,-110.5286942,636.78,210.06,0,3393474,0
3393774,211.05,197,215.65,87.9,211.08,24.089,-0.039,0.017,7,2.2,2.2,1.15,2.33,0,48,133,147,44.39870453,-110.5286942,636.78,210.06,0,3393524,0
3393824,211.05,197,215.65,87.9,211.06,24.089,-0.107,0.001,7,2.2,2.2,1.15,2.32,0,48,133,147,44.39870453,-110.5286942,636.78,210.06,0,3393574,0
3393874,211.05,197,215.65,87.9,211.14,24.085,0.85,0.167,11,2.2,2.2,1.15,2.31,0,48,129,151,44.39870453,-110.5286942,636.78,210.06,0,3393624,0
3393924,211.05,197,215.65,87.9,211.08,24.083,-0.191,0.106,9,2.2,2.2,1.15,2.31,0,48,131,149,44.39870453,-110.5286942,636.78,210.06,0,3393674,0
3393974,211.05,195,212.02,87.9,211.03,24.084,-0.256,0.046,8,2.2,2.34,1.15,2.31,0,48,132,148,44.39870071,-110.5286942,636.78,210.06,0,3393724,0
3394024,211.05,195,212.02,87.9,210.98,24.088,-0.367,-0.024,6,2.2,2.34,1.15,2.31,0,48,134,146,44.39870071,-110.5286942,636.78,210.06,0,3393774,0
3394074,211.05,195,212.02,87.6,210.92,24.095,-0.454,-0.097,5,2.2,2.34,1.15,2.31,0,48,135,145,44.39870071,-110.5286942,636.78,210.06,0,3393824,0
3394124,211.05,195,212.02,87.6,210.88,24.103,-0.477,-0.161,3,2.2,2.34,1.15,2.31,0,48,137,143,44.39870071,-110.5286942,636.78,210.06,0,3393874,0
3394174,211.05,196.1,213.85,88.1,210.83,24.114,-0.576,-0.232,2,2.2,2.38,1.15,2.32,0,48,138,142,44.39870071,-110.5287018,636.78,210.06,0,3393924,0
3394224,211.05,196.1,213.85,88.1,210.8,24.127,-0.565,-0.287,1,2.2,2.38,1.15,2.32,0,48,139,141,44.39870071,-110.5287018,636.78,210.06,0,3393974,0
3394274,211.05,196.1,213.85,88.7,210.77,24.141,-0.687,-0.356,0,2.2,2.38,1.15,2.32,0,48,140,140,44.39870071,-110.5287018,636.78,210.06,0,3394024,0
3394324,211.05,196.1,213.85,88.7,210.75,24.156,-0.596,-0.394,-1,2.2,2.38,1.15,2.32,0,48,141,139,44.39870071,-110.5287018,636.78,210.06,0,3394074,0
3394374,211.05,198.1,216.96,89.1,210.75,24.172,-0.512,-0.41,-1,2.2,2.42,1.15,2.33,0,48,141,139,44.39870071,-110.5287018,636.78,210.06,0,3394124,0
3394424,211.05,198.1,216.96,89.1,210.76,24.186,-0.409,-0.404,-1,2.2,2.42,1.15,2.33,0,48,141,139,44.39870071,-110.5287018,636.78,210.06,0,3394174,0
3394474,211.05,198.1,216.96,89.1,210.78,24.2,-0.329,-0.383,-1,2.2,2.42,1.15,2.34,0,48,141,139,44.39870071,-110.5287018,636.78,210.06,0,3394224,0
3394524,211.05,198.1,216.96,89.1,210.79,24.213,-0.409,-0.382,-1,2.2,2.42,1.15,2.34,0,48,141,139,44.39870071,-110.5287018,636.78,210.06,0,3394274,0
3394574,211.05,204.8,215.47,88.9,210.81,24.225,-0.374,-0.378,-1,2.2,2.42,1.15,2.34,0,48,141,139,44.3986969,-110.5287018,636.78,210.06,0,3394324,0
3394624,211.05,204.8,215.47,88.9,210.84,24.236,-0.245,-0.35,0,2.2,2.42,1.15,2.35,0,48,140,140,44.3986969,-110.5287018,636.78,210.06,0,3394374,0
3394674,211.05,204.8,215.47,88.9,210.77,24.25,-1.084,-0.485,-3,2.2,2.42,1.15,2.35,0,48,143,137,44.3986969,-110.5287018,636.78,210.06,0,3394424,0
3394724,211.05,204.8,215.47,88.9,210.73,24.266,-1.099,-0.597,-6,2.2,2.42,1.15,2.35,0,48,146,134,44.3986969,-110.5287018,636.78,210.06,0,3394474,0
3394774,211.05,196.8,215.47,88.4,210.82,24.278,0.053,-0.469,-3,2.2,2.42,1.15,2.36,0,48,143,137,44.3986969,-110.5287018,636.78,210.06,0,3394524,0
3394824,211.05,196.8,215.47,88.4,210.9,24.286,0.152,-0.345,0,2.2,2.42,1.15,2.36,0,48,140,140,44.3986969,-110.5287018,636.78,210.06,0,3394574,0
